seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,buffer_est,thr_applied,single_class_buffer,fit_s
42,nftonv2,nfunswv2,mlp,0.01,rethreshold,13907,0.26410887627490615,0.6364463938812472,0.0857155528339251,0.5004129421061153,0.7192608682096424,0.49020701225171515,0.48072178152044176,0.08843891252000081,2.6001062842880063e-05,0.09219548656039468,7.838882031385723e-06,0,
42,nftonv2,nfunswv2,mlp,0.05,calibrate,69537,0.49037055157195203,0.943678896856096,0.0,0.5019693645522518,0.0,0.03626934495824892,0.002249720265832349,0.06708492224390598,0.026993073102758006,,,0,
42,nftonv2,nfunswv2,mlp,0.05,rethreshold,69537,0.2703502886765375,0.6364463938812472,0.08710786915917457,0.5004129421061153,0.7094709055195851,0.49020701225171515,0.48072178152044176,0.08843891252000081,2.6001062842880063e-05,0.08667866972005603,1.417671491441728e-05,0,
42,nftonv2,nfunswv2,mlp,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.5019659533726338,0.0,0.03626883061944972,0.0016683837614245738,0.06708492224390598,0.027511120812116197,,,0,
42,nftonv2,nfunswv2,mlp,0.1,rethreshold,139072,0.27084062413165955,0.6364463938812472,0.08714556656199292,0.5004129421061153,0.7086810571496867,0.49020701225171515,0.48072178152044176,0.08843891252000081,2.6001062842880063e-05,0.08612489541410116,1.4932647761697073e-05,0,
42,nftonv2,nftonv2,mlp,0,in_domain,250001,0.977214717757819,0.9819267877054926,0.954526141960754,0.9962474552451195,0.04304587423816649,0.013978022425482496,0.0026679893328123293,0.9547416854386613,0.524664659683032,,,,80
42,nftonv2,nfbotv2,mlp,0,zero_shot,250001,0.05086857055386554,0.09691051971742629,-0.12847301414335055,0.5056537600892336,0.4970202622169249,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,,,,80
42,nftonv2,nfbotv2,mlp,0.0001,calibrate,211,0.49894904562319464,0.9937119087536106,0.0,0.49818775550368954,1.0,0.004178503720277566,0.0005977166696758962,0.09475539288768499,0.9951967548543109,,,0,
42,nftonv2,nfbotv2,mlp,0.0001,rethreshold,211,0.2217289493166315,0.09691051971742629,-0.0705936029846497,0.5056537600892336,0.7771156138259833,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,0.04400577162723018,0.007073114762048465,0,
42,nftonv2,nfbotv2,mlp,0.001,calibrate,2101,0.49894904562319464,0.9937119087536106,0.0,0.6529344379703285,1.0,0.00409604426495475,1.5087141460146114e-05,0.46950290271842504,0.9704818010141366,,,0,
42,nftonv2,nfbotv2,mlp,0.001,rethreshold,2101,0.005344811786372011,0.09691051971742629,-0.3259119472047445,0.5056537600892336,0.3110846245530393,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,0.0035101366680767064,0.9999676761825117,0,
42,nftonv2,nfbotv2,mlp,0.01,calibrate,21000,0.49894904562319464,0.9937119087536106,0.0,0.6529312680301272,1.0,0.004037071466417748,0.0015869905256820406,0.46950290271842504,0.9295422241334901,,,0,
42,nftonv2,nfbotv2,mlp,0.01,rethreshold,21000,0.5241318528123539,0.09691051971742629,0.1278057501678331,0.5056537600892336,0.9737783075089392,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,0.12258362246938223,2.731607708461509e-13,0,
42,nftonv2,nfbotv2,mlp,0.05,calibrate,105000,0.49894904562319464,0.9937119087536106,0.0,0.652931830131023,1.0,0.004034236243975252,0.0010398097430438361,0.46950290271842504,0.923100487281353,,,0,
42,nftonv2,nfbotv2,mlp,0.05,rethreshold,105000,0.5244973335170704,0.09691051971742629,0.1580180645625661,0.5056537600892336,0.9737783075089392,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,0.15044663595176572,2.164571685297145e-13,0,
42,nftonv2,nfbotv2,mlp,0.1,calibrate,210001,0.49894904562319464,0.9937119087536106,0.0,0.6529328662205334,1.0,0.0040347025707284465,0.0011287986870093041,0.46950290271842504,0.9245495930643194,,,0,
42,nftonv2,nfbotv2,mlp,0.1,rethreshold,210001,0.5244973335170704,0.09691051971742629,0.1580180645625661,0.5056537600892336,0.9737783075089392,0.92465819708887,0.9239630270292578,0.1580180645625661,2.2022049797512124e-13,0.15770056153972759,2.164571685297145e-13,0,
42,nfbotv2,nf2018v2,rf,0,zero_shot,250000,0.802884210656406,0.90585527772638,0.6383104878336704,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,,,,52
42,nfbotv2,nf2018v2,rf,0.0001,calibrate,217,0.47760324501628737,0.8261103189525387,0.01552617693158568,0.788646158101048,0.007004230895747553,0.07974038032399611,0.1418463435785007,0.759382343103206,0.268827961586937,,,0,
42,nfbotv2,nf2018v2,rf,0.0001,rethreshold,217,0.8663264836275477,0.90585527772638,0.7361487333562381,0.788646158101048,0.045989723347058226,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0.7434121621621622,0.5666666666666667,0,
42,nfbotv2,nf2018v2,rf,0.001,calibrate,2102,0.6148608897781228,0.8613363026244523,0.2815147968331979,0.788646158101048,0.022141309649391455,0.06905037049474128,0.0810369878142654,0.759382343103206,0.3251371537211245,,,0,
42,nfbotv2,nf2018v2,rf,0.001,rethreshold,2102,0.8786606439373283,0.90585527772638,0.7579883908454679,0.788646158101048,0.034601467769194996,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0.7531270178259537,0.6033333333333334,0,
42,nfbotv2,nf2018v2,rf,0.01,calibrate,21001,0.6229142905048713,0.8612312360985241,0.2800776870333208,0.788646158101048,0.030427286441850707,0.06349841417393204,0.07532151990030235,0.759382343103206,0.3880389064675119,,,0,
42,nfbotv2,nf2018v2,rf,0.01,rethreshold,21001,0.8792312621596814,0.90585527772638,0.759382343103206,0.788646158101048,0.03551456993455156,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0.7677719023990078,0.5966666666666667,0,
42,nfbotv2,nf2018v2,rf,0.05,calibrate,105000,0.6200685116501333,0.8604623481024963,0.2753882655301258,0.788646158101048,0.030047299826453874,0.06393430965299188,0.07180197767965417,0.759382343103206,0.37843489959903387,,,0,
42,nfbotv2,nf2018v2,rf,0.05,rethreshold,105000,0.8792312621596814,0.90585527772638,0.759382343103206,0.788646158101048,0.03551456993455156,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0.761388079961831,0.5966666666666667,0,
42,nfbotv2,nf2018v2,rf,0.1,calibrate,210000,0.6172412535524859,0.8597248674515017,0.2708628108126004,0.788646158101048,0.029593584464786018,0.06403453833664191,0.07328928013267677,0.759382343103206,0.37662690487441297,,,0,
42,nfbotv2,nf2018v2,rf,0.1,rethreshold,210000,0.8792312621596814,0.90585527772638,0.759382343103206,0.788646158101048,0.03551456993455156,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0.7606838383439731,0.5966666666666667,0,
42,nfbotv2,nfunswv2,rf,0,zero_shot,250000,0.15616457688846214,0.2488394081899041,-0.10443466113473544,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,,,,52
42,nfbotv2,nfunswv2,rf,0.0001,calibrate,144,0.49037055157195203,0.943678896856096,0.0,0.4879410851941501,0.0,0.0373954975091663,0.03169471753882625,0.046615171633340564,0.07107821419804586,,,0,
42,nfbotv2,nfunswv2,rf,0.0001,rethreshold,144,0.3511849354270163,0.2488394081899041,-0.06897725898185902,0.4879410851941501,0.49758368755261323,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.08551861104941366,0.5866666666666667,0,
42,nfbotv2,nfunswv2,rf,0.001,calibrate,1392,0.49037055157195203,0.943678896856096,0.0,0.5302020623945242,0.0,0.03622643800420554,0.001546855154192165,0.14849054589436467,0.0635298481272763,,,0,
42,nfbotv2,nfunswv2,rf,0.001,rethreshold,1392,0.5030802155657071,0.2488394081899041,0.046615171633340564,0.4879410851941501,0.0019434426996185865,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.05012388069304487,0.7566666666666667,0,
42,nfbotv2,nfunswv2,rf,0.01,calibrate,13907,0.49037055157195203,0.943678896856096,0.0,0.5302020623945242,0.0,0.03623764791452551,0.01626432050451136,0.14849054589436467,0.0902174556750083,,,0,
42,nfbotv2,nfunswv2,rf,0.01,rethreshold,13907,0.09757153590778353,0.2488394081899041,0.027155269853139857,0.4879410851941501,0.9361417985678802,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.0287497063757085,0.18,0,
42,nfbotv2,nfunswv2,rf,0.05,calibrate,69537,0.49037055157195203,0.943678896856096,0.0,0.5302020623945242,0.0,0.03624458967656302,0.016217609002846578,0.14849054589436467,0.09254851898421776,,,0,
42,nfbotv2,nfunswv2,rf,0.05,rethreshold,69537,0.5030802155657071,0.2488394081899041,0.046615171633340564,0.4879410851941501,0.0019434426996185865,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.03356436742227525,0.7566666666666667,0,
42,nfbotv2,nfunswv2,rf,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.5302020623945242,0.0,0.03624796929015109,0.012179596673697725,0.14849054589436467,0.09353571371870585,,,0,
42,nfbotv2,nfunswv2,rf,0.1,rethreshold,139072,0.5030802155657071,0.2488394081899041,0.046615171633340564,0.4879410851941501,0.0019434426996185865,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.04103414749181987,0.7566666666666667,0,
42,nfbotv2,nftonv2,rf,0,zero_shot,250000,0.4564150912654485,0.5843086282767956,-0.08164093111742547,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,,,,52
42,nfbotv2,nftonv2,rf,0.0001,calibrate,213,0.42062190755396933,0.6107334447783608,0.0,0.7494727283348929,1.0,0.18583276936587778,0.2378681641179552,0.6275547794198014,0.6336393031959057,,,0,
42,nfbotv2,nftonv2,rf,0.0001,rethreshold,213,0.21507764883183347,0.5843086282767956,0.0,0.4077864882718271,0.0,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.0,inf,0,
42,nfbotv2,nftonv2,rf,0.001,calibrate,2100,0.42062190755396933,0.6107334447783608,0.0,0.7494727283348929,1.0,0.185370976294541,0.23903154493222267,0.6275547794198014,0.6317486353085722,,,0,
42,nfbotv2,nftonv2,rf,0.001,rethreshold,2100,0.4512041330255951,0.5843086282767956,0.05804309130044213,0.4077864882718271,0.9653479800007299,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.07543870419273978,0.06666666666666667,0,
42,nfbotv2,nftonv2,rf,0.01,calibrate,21000,0.42062190755396933,0.6107334447783608,0.0,0.7494727283348929,1.0,0.1847797974708047,0.23715757332547088,0.6275547794198014,0.6248546283873389,,,0,
42,nfbotv2,nftonv2,rf,0.01,rethreshold,21000,0.4507301774987712,0.5843086282767956,0.058100392198516405,0.4077864882718271,0.9659866428232546,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.0445323172294784,0.06333333333333334,0,
42,nfbotv2,nftonv2,rf,0.05,calibrate,105000,0.42062190755396933,0.6107334447783608,0.0,0.7494727283348929,1.0,0.1846142551628666,0.23373263670862646,0.6275547794198014,0.6230191671198094,,,0,
42,nfbotv2,nftonv2,rf,0.05,rethreshold,105000,0.4507301774987712,0.5843086282767956,0.058100392198516405,0.4077864882718271,0.9659866428232546,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.04882146940627261,0.06333333333333334,0,
42,nfbotv2,nftonv2,rf,0.1,calibrate,210000,0.42062190755396933,0.6107334447783608,0.0,0.7494727283348929,1.0,0.1847087425076922,0.23172901784972166,0.6275547794198014,0.6239984303341205,,,0,
42,nfbotv2,nftonv2,rf,0.1,rethreshold,210000,0.4507301774987712,0.5843086282767956,0.058100392198516405,0.4077864882718271,0.9659866428232546,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.05068288754567561,0.06333333333333334,0,
42,nfbotv2,nfbotv2,rf,0,in_domain,250000,0.9854328656452285,0.9997557944263199,0.9708865021269418,0.9961492930882023,0.02264600715137068,0.00020501366666666673,0.0001375000000000524,0.9731558393226893,0.6166666666666667,,,,52
42,nfbotv2,nf2018v2,lgbm,0,zero_shot,250000,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,,,,6
42,nfbotv2,nf2018v2,lgbm,0.0001,calibrate,217,0.46853899442765923,0.8261331950887618,0.0,0.5738996217887473,0.0,0.09493806661796625,0.02790483799687126,0.3144175354523602,0.249621473741541,,,0,
42,nfbotv2,nf2018v2,lgbm,0.0001,rethreshold,217,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3809480182111723,1.0,0,
42,nfbotv2,nf2018v2,lgbm,0.001,calibrate,2102,0.46853899442765923,0.8261331950887618,0.0,0.5738996217887473,0.0,0.09407806260094716,0.0038944053372450007,0.3144175354523602,0.21823430503756241,,,0,
42,nfbotv2,nf2018v2,lgbm,0.001,rethreshold,2102,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3298874818654073,1.0,0,
42,nfbotv2,nf2018v2,lgbm,0.01,calibrate,21001,0.46853899442765923,0.8261331950887618,0.0,0.5738996217887473,0.0,0.09406014948188157,0.0010031708776614256,0.3144175354523602,0.21410115440766964,,,0,
42,nfbotv2,nf2018v2,lgbm,0.01,rethreshold,21001,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3177798382953041,1.0,0,
42,nfbotv2,nf2018v2,lgbm,0.05,calibrate,105000,0.46853899442765923,0.8261331950887618,0.0,0.5738996217887473,0.0,0.09405865733976479,0.00018769577944953653,0.3144175354523602,0.21269861775064203,,,0,
42,nfbotv2,nf2018v2,lgbm,0.05,rethreshold,105000,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.31513833098244853,1.0,0,
42,nfbotv2,nf2018v2,lgbm,0.1,calibrate,210000,0.46853899442765923,0.8261331950887618,0.0,0.5738996217887473,0.0,0.09405861874273828,7.348968581624891e-05,0.3144175354523602,0.21249987489654085,,,0,
42,nfbotv2,nf2018v2,lgbm,0.1,rethreshold,210000,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3147586511609025,1.0,0,
42,nfbotv2,nfunswv2,lgbm,0,zero_shot,250000,0.15085299477322778,0.24891518145910146,-0.17121793786786604,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,,,,6
42,nfbotv2,nfunswv2,lgbm,0.0001,calibrate,144,0.49037055157195203,0.943678896856096,0.0,0.5239434626916878,0.0,0.03619354981647089,0.027911571790958167,0.17121793786786604,0.16446028799419474,,,0,
42,nfbotv2,nfunswv2,lgbm,0.0001,rethreshold,144,0.49037055157195203,0.24891518145910146,0.0,0.49070293809768867,0.0,0.8358949999034266,0.8358949999517131,0.0,inf,0.0,inf,0,
42,nfbotv2,nfunswv2,lgbm,0.001,calibrate,1392,0.49037055157195203,0.943678896856096,0.0,0.5239434626916878,0.0,0.035330954793640415,0.0034224095337699973,0.17121793786786604,0.12622134841707613,,,0,
42,nfbotv2,nfunswv2,lgbm,0.001,rethreshold,1392,0.49037055157195203,0.24891518145910146,0.0,0.49070293809768867,0.0,0.8358949999034266,0.8358949999517131,0.0,inf,0.0,inf,0,
42,nfbotv2,nfunswv2,lgbm,0.01,calibrate,13907,0.49037055157195203,0.943678896856096,0.0,0.5239434626916878,0.0,0.03529603183556021,0.00023536621989329306,0.17121793786786604,0.11248684050510663,,,0,
42,nfbotv2,nfunswv2,lgbm,0.01,rethreshold,13907,0.49037055157195203,0.24891518145910146,0.0,0.49070293809768867,0.0,0.8358949999034266,0.8358949999517131,0.0,inf,0.0,inf,0,
42,nfbotv2,nfunswv2,lgbm,0.05,calibrate,69537,0.49037055157195203,0.943678896856096,0.0,0.5239434626916878,0.0,0.03529750535970453,0.0008249220777734016,0.17121793786786604,0.11480284722333495,,,0,
42,nfbotv2,nfunswv2,lgbm,0.05,rethreshold,69537,0.49037055157195203,0.24891518145910146,0.0,0.49070293809768867,0.0,0.8358949999034266,0.8358949999517131,0.0,inf,0.0,inf,0,
42,nfbotv2,nfunswv2,lgbm,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.5239434626916878,0.0,0.035297426188287594,0.000805887151195409,0.17121793786786604,0.11472479388392123,,,0,
42,nfbotv2,nfunswv2,lgbm,0.1,rethreshold,139072,0.49037055157195203,0.24891518145910146,0.0,0.49070293809768867,0.0,0.8358949999034266,0.8358949999517131,0.0,inf,0.0,inf,0,
42,nfbotv2,nftonv2,lgbm,0,zero_shot,250000,0.476588565426033,0.5731202806622735,-0.04465229665094351,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,,,,6
42,nfbotv2,nftonv2,lgbm,0.0001,calibrate,213,0.42062190755396933,0.6107334447783608,0.0,0.5096900092583911,1.0,0.19867610924809334,0.010476964006565233,0.04465229665094351,0.7741326280618857,,,0,
42,nfbotv2,nftonv2,lgbm,0.0001,rethreshold,213,0.21507764883183347,0.5731202806622735,0.0,0.49129693399372787,0.0,0.4362621777819054,0.4362621795460946,0.0,inf,0.0,inf,0,
42,nfbotv2,nftonv2,lgbm,0.001,calibrate,2100,0.42062190755396933,0.6107334447783608,0.0,0.5096900092583911,1.0,0.19853275930482428,0.0004597538136921706,0.04465229665094351,0.7553139175150559,,,0,
42,nfbotv2,nftonv2,lgbm,0.001,rethreshold,2100,0.21507764883183347,0.5731202806622735,0.0,0.49129693399372787,0.0,0.4362621777819054,0.4362621795460946,0.0,inf,0.0,inf,0,
42,nfbotv2,nftonv2,lgbm,0.01,calibrate,21000,0.42062190755396933,0.6107334447783608,0.0,0.5096900092583911,1.0,0.19854163694652213,0.002878213292730775,0.04465229665094351,0.7509221060501813,,,0,
42,nfbotv2,nftonv2,lgbm,0.01,rethreshold,21000,0.21507764883183347,0.5731202806622735,0.0,0.49129693399372787,0.0,0.4362621777819054,0.4362621795460946,0.0,inf,0.0,inf,0,
42,nfbotv2,nftonv2,lgbm,0.05,calibrate,105000,0.42062190755396933,0.6107334447783608,0.0,0.5096900092583911,1.0,0.1985325920974983,0.00021859139287833451,0.04465229665094351,0.7556384631064664,,,0,
42,nfbotv2,nftonv2,lgbm,0.05,rethreshold,105000,0.21507764883183347,0.5731202806622735,0.0,0.49129693399372787,0.0,0.4362621777819054,0.4362621795460946,0.0,inf,0.0,inf,0,
42,nfbotv2,nftonv2,lgbm,0.1,calibrate,210000,0.42062190755396933,0.6107334447783608,0.0,0.5096900092583911,1.0,0.1985327391833995,0.000465513599844254,0.04465229665094351,0.7545071631608037,,,0,
42,nfbotv2,nftonv2,lgbm,0.1,rethreshold,210000,0.21507764883183347,0.5731202806622735,0.0,0.49129693399372787,0.0,0.4362621777819054,0.4362621795460946,0.0,inf,0.0,inf,0,
42,nfbotv2,nfbotv2,lgbm,0,in_domain,250000,0.5176879044611324,0.9921703214367057,0.03545577278018149,0.5007629972317177,0.9630512514898689,0.0076,0.007600000000000051,0.036170630961445384,5.980646563656617e-295,,,,6
42,nfbotv2,nf2018v2,mlp,0,zero_shot,250000,0.621492185705228,0.7845851405899086,0.3409010870101897,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,,,,40
42,nfbotv2,nf2018v2,mlp,0.0001,calibrate,217,0.46853899442765923,0.8261331950887618,0.0,0.7097172409836227,0.0,0.09020631013392696,0.09828098175105136,0.561227118132872,0.43639672186926415,,,0,
42,nfbotv2,nf2018v2,mlp,0.0001,rethreshold,217,0.7720858805827655,0.7845851405899086,0.5442323022916508,0.7097363608774543,0.051791608534385955,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.727030129095126,0.9951156947297203,0,
42,nfbotv2,nf2018v2,mlp,0.001,calibrate,2102,0.46853899442765923,0.8261331950887618,0.0,0.7097188479701956,0.0,0.08774593766598907,0.10017130832054488,0.561227118132872,0.36695367295447523,,,0,
42,nfbotv2,nf2018v2,mlp,0.001,rethreshold,2102,0.7796995119099364,0.7845851405899086,0.5608485111161038,0.7097363608774543,0.0420820997946938,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.6002879001660243,0.9981558466192473,0,
42,nfbotv2,nf2018v2,mlp,0.01,calibrate,21001,0.46853899442765923,0.8261331950887618,0.0,0.7097186704850801,0.0,0.08771050884034397,0.07262366787243665,0.561227118132872,0.3620640234451273,,,0,
42,nfbotv2,nf2018v2,mlp,0.01,rethreshold,21001,0.7797993955449689,0.7845851405899086,0.5609695129536018,0.7097363608774543,0.04232597180159027,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5734020209893675,0.9981090079002378,0,
42,nfbotv2,nf2018v2,mlp,0.05,calibrate,105000,0.46853899442765923,0.8261331950887618,0.0,0.7097184786722808,0.0,0.08770039787859882,0.07839377943105044,0.561227118132872,0.3570000501073578,,,0,
42,nfbotv2,nf2018v2,mlp,0.05,rethreshold,105000,0.7798872881809269,0.7845851405899086,0.5611916548526216,0.7097363608774543,0.04215015709894398,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5657617037546759,0.9981364778261658,0,
42,nfbotv2,nf2018v2,mlp,0.1,calibrate,210000,0.46853899442765923,0.8261331950887618,0.0,0.7097181500391505,0.0,0.08770085189098428,0.08055754571890177,0.561227118132872,0.3544290327938021,,,0,
42,nfbotv2,nf2018v2,mlp,0.1,rethreshold,210000,0.7798872881809269,0.7845851405899086,0.5611916548526216,0.7097363608774543,0.04215015709894398,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5604555839526817,0.9981364778261658,0,
42,nfbotv2,nfunswv2,mlp,0,zero_shot,250000,0.3392449503822177,0.5742041727384767,0.046178545362704736,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,,,,40
42,nfbotv2,nfunswv2,mlp,0.0001,calibrate,144,0.49037055157195203,0.943678896856096,0.0,0.5013257473862516,0.0,0.037465013020882384,0.031095500791119963,0.059726071539042566,0.08880146089060784,,,0,
42,nfbotv2,nfunswv2,mlp,0.0001,rethreshold,144,0.3799748735019707,0.5742041727384767,0.05060449208836773,0.501142850152098,0.48693632367154777,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.17156202185791325,0.9936899120676966,0,
42,nfbotv2,nfunswv2,mlp,0.001,calibrate,1392,0.49037055157195203,0.943678896856096,0.0,0.5011512143630508,0.0,0.03628392093229177,0.0018265714380732536,0.059726071539042566,0.04363336614907933,,,0,
42,nfbotv2,nfunswv2,mlp,0.001,rethreshold,1392,0.19950124429324503,0.5742041727384767,0.049952594558791814,0.501142850152098,0.8102337327610397,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.06764228026944047,1.7686773129039555e-07,0,
42,nfbotv2,nfunswv2,mlp,0.01,calibrate,13907,0.49037055157195203,0.943678896856096,0.0,0.5013418864246947,0.0,0.03627399952370075,0.000965560240921515,0.059726071539042566,0.04365847813269328,,,0,
42,nfbotv2,nfunswv2,mlp,0.01,rethreshold,13907,0.21728307442522526,0.5742041727384767,0.05370981413769513,0.501142850152098,0.7853119381424013,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.054535894314842785,4.863924250208822e-07,0,
42,nfbotv2,nfunswv2,mlp,0.05,calibrate,69537,0.49037055157195203,0.943678896856096,0.0,0.5013423466033607,0.0,0.03626801849031562,0.0005772205014836539,0.059726071539042566,0.04528615161259506,,,0,
42,nfbotv2,nfunswv2,mlp,0.05,rethreshold,69537,0.3763781308597342,0.5742041727384767,0.05967484983923971,0.501142850152098,0.4991322060672826,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.059031328847377905,0.9580401234784977,0,
42,nfbotv2,nfunswv2,mlp,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.5011574175021422,0.0,0.03626811895193238,0.0004959153781671506,0.059726071539042566,0.04518033897366494,,,0,
42,nfbotv2,nfunswv2,mlp,0.1,rethreshold,139072,0.3720313756030128,0.5742041727384767,0.05922218608705371,0.501142850152098,0.5085792082809366,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.05893626474132053,0.9302184676521703,0,
42,nfbotv2,nftonv2,mlp,0,zero_shot,250000,0.2619149287455506,0.2648305869427609,-0.34810198092748296,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,,,,40
42,nfbotv2,nftonv2,mlp,0.0001,calibrate,213,0.42062190755396933,0.6107334447783608,0.0,0.5978610169863796,1.0,0.18118659956518918,0.09875635619226272,0.36479758246446164,0.6578954921264412,,,0,
42,nfbotv2,nftonv2,mlp,0.0001,rethreshold,213,0.26441169929677394,0.2648305869427609,-0.026992409847036106,0.4356673872454617,0.07446808510638298,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.12714734589445764,0.9709848243876664,0,
42,nfbotv2,nftonv2,mlp,0.001,calibrate,2100,0.5547660391002243,0.6784833018053414,0.16873732598522279,0.5978277993677821,0.8024524652384949,0.17954602525516214,0.1076340305083258,0.36479758246446164,0.6327885958905813,,,0,
42,nfbotv2,nftonv2,mlp,0.001,rethreshold,2100,0.43755811767745284,0.2648305869427609,0.10650648359602574,0.4356673872454617,0.9838509543447319,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.09418145712594464,8.324758132313277e-29,0,
42,nfbotv2,nftonv2,mlp,0.01,calibrate,21000,0.5533007833159148,0.6776038775057033,0.16637637407002875,0.5978248859473131,0.8048428889456589,0.17953245662089845,0.11306693905791868,0.36479758246446164,0.6340862179055703,,,0,
42,nfbotv2,nftonv2,mlp,0.01,rethreshold,21000,0.4382201696682413,0.2648305869427609,0.10604989278729003,0.4356673872454617,0.9831575489945622,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.11348977046199273,1.120513333910698e-28,0,
42,nfbotv2,nftonv2,mlp,0.05,calibrate,105000,0.5555368222036694,0.6789555341647309,0.17002517692490882,0.5978160439290829,0.8012298821210905,0.17951116565004333,0.11300090913668087,0.36479758246446164,0.6339364381160727,,,0,
42,nfbotv2,nftonv2,mlp,0.05,rethreshold,105000,0.4381177652402643,0.2648305869427609,0.10710883790379108,0.4356673872454617,0.9832852815590671,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.10571222357914109,1.0012888126606841e-28,0,
42,nfbotv2,nftonv2,mlp,0.1,calibrate,210000,0.5566886001434428,0.6796542414451994,0.17191220186677333,0.5978175457602977,0.7993686361811613,0.17950119254992888,0.11204859569062561,0.36479758246446164,0.6338550809235486,,,0,
