seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,single_class_buffer,fit_s
42,nf2018v2,nfunswv2,lgbm,0.05,buffer_only,69537,0.97263666221806,0.9959825030545013,0.9454640344668889,0.988515697877665,0.0028787894534457134,0.0033873714309932573,0.002702248487996004,0.9429222868912012,0.07669451137798598,0,2
42,nf2018v2,nfunswv2,lgbm,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.4971670698700526,0.0,0.03591178511244782,0.0014286243374534682,0.1039898614949912,0.3181872240341443,0,
42,nf2018v2,nfunswv2,lgbm,0.1,buffer_only,139072,0.9743626173094675,0.9962405299618372,0.9488703253372783,0.9910004313159828,0.0026397563941343368,0.0029533399684830916,0.001792100102487698,0.9450300629913965,0.1314645114398568,0,3
42,nf2018v2,nftonv2,lgbm,0,zero_shot,249999,0.39051857471335655,0.37414445234653504,0.059200855397791845,0.6894333094193617,0.17501186088098974,0.5689354021866492,0.5671041344722695,0.4761583795939519,0.00023600236756615993,0,4
42,nf2018v2,nftonv2,lgbm,0.0001,calibrate,213,0.42062190755396933,0.6107334447783608,0.0,0.6894333094193617,1.0,0.19852549329332603,0.017425522052638504,0.4761583795939519,0.7239567126526402,0,
42,nf2018v2,nftonv2,lgbm,0.0001,buffer_only,213,0.9233569827761501,0.9388585170339409,0.8467710817392476,0.9691026761649888,0.10366409985037042,0.054284063911388236,0.0503894612004043,0.847592103882264,0.33619832022616136,0,1
42,nf2018v2,nftonv2,lgbm,0.0001,augment,250212,0.8111698662123603,0.8452614397073666,0.6284730816724646,0.8945105548805747,0.1937338053355717,0.13162189418894044,0.09467202935651457,0.7162296047850858,0.029623292428103985,0,7
42,nf2018v2,nftonv2,lgbm,0.001,calibrate,2100,0.42062190755396933,0.6107334447783608,0.0,0.6894333094193617,1.0,0.19777476160688942,0.0224472914653997,0.4761583795939519,0.7083199798755676,0,
42,nf2018v2,nftonv2,lgbm,0.001,buffer_only,2100,0.9661065559137851,0.9731589529885061,0.932430527676789,0.991591789223335,0.06404875734462245,0.02464627259326194,0.02298150586298038,0.932598524084376,0.24729908234500478,0,2
42,nf2018v2,nftonv2,lgbm,0.001,augment,252099,0.9009687979938648,0.9216322866759468,0.8022036868044201,0.97281356246569,0.15984818072333126,0.05366862211341887,0.02773184203297029,0.8341084331427893,0.7684780184896378,0,4
42,nf2018v2,nftonv2,lgbm,0.01,calibrate,21000,0.42062190755396933,0.6107334447783608,0.0,0.6894333094193617,1.0,0.1977516859328715,0.01945518487397049,0.4761583795939519,0.7070150178650468,0,
42,nf2018v2,nftonv2,lgbm,0.01,buffer_only,21000,0.9846297822488088,0.987804606786565,0.9693389129460037,0.9973234320089528,0.03136746834057151,0.010068294057694483,0.005635261918129706,0.9687812111295521,0.439392738357741,0,4
42,nf2018v2,nftonv2,lgbm,0.01,augment,270999,0.9768291233295143,0.9815587272455923,0.9536586554072722,0.9954986146645163,0.03299149666070581,0.015158480193265789,0.009390187420486727,0.9546414394209881,0.4730162426127921,0,5
42,nf2018v2,nftonv2,lgbm,0.05,calibrate,105000,0.42062190755396933,0.6107334447783608,0.0,0.6894333094193617,1.0,0.19773288828916283,0.016563760532325604,0.4761583795939519,0.7058113684232387,0,
42,nf2018v2,nftonv2,lgbm,0.05,buffer_only,105000,0.9900108410032846,0.9920631769536147,0.9800428219642381,0.9987717911401595,0.019196379694171744,0.006593943658530061,0.0018042474316591038,0.9794980183897918,0.6053125915814951,0,6
42,nf2018v2,nftonv2,lgbm,0.1,calibrate,210000,0.42062190755396933,0.6107334447783608,0.0,0.6894333094193617,1.0,0.1977350167266837,0.016835583681253662,0.4761583795939519,0.7059565702194615,0,
42,nf2018v2,nftonv2,lgbm,0.1,buffer_only,210000,0.9907696559400512,0.9926650872957358,0.9815567289244258,0.9986909513381466,0.017663588920112404,0.006152529451275157,0.002873057169406684,0.9810578441955264,0.5983928301879775,0,4
42,nf2018v2,nfbotv2,lgbm,0,zero_shot,249999,0.16980458127603548,0.3300092708311367,-0.0015907870976558753,0.5376571789251455,0.20858164481525626,0.4880526504794961,0.5690390993944219,0.23640681061095903,0.04271439204261588,0,4
42,nf2018v2,nfbotv2,lgbm,0.0001,calibrate,211,0.49894904562319464,0.9937119087536106,0.0,0.5376571789251455,1.0,0.0041766369556548765,0.0005537068237266851,0.23640681061095903,0.9948502339083586,0,
42,nf2018v2,nfbotv2,lgbm,0.0001,buffer_only,211,0.6993418992103554,0.9944275515578901,0.4054627247441705,0.5903101552415781,0.5101311084624554,0.006111712138532044,0.006101880031758489,0.40991853650031235,0.9999779990830424,0,1
42,nf2018v2,nfbotv2,lgbm,0.0001,augment,250210,0.74336576024712,0.9946938181660894,0.5149564782052412,0.6433574535240753,0.2765196662693683,0.0058238993245635735,0.0038878756765889826,0.46228884754648475,0.9094040152028149,0,4
42,nf2018v2,nfbotv2,lgbm,0.001,calibrate,2101,0.49894904562319464,0.9937119087536106,0.0,0.5376571789251455,1.0,0.00417218649555954,0.00016326102877506354,0.23640681061095903,0.9936906855885571,0,
42,nf2018v2,nfbotv2,lgbm,0.001,buffer_only,2101,0.8819917504494744,0.998171475667458,0.7755071246652027,0.8826591547168455,0.3468414779499404,0.001547177055176089,0.0015002429735010887,0.6952067720142294,0.9998621603031977,0,1
42,nf2018v2,nfbotv2,lgbm,0.001,augment,252100,0.9040479548769033,0.9984033392393123,0.808124808557092,0.8616224345421999,0.19785458879618595,0.0014618312476645753,0.0009933906400926248,0.7543701413525116,0.8000386221169402,0,4
42,nf2018v2,nfbotv2,lgbm,0.01,calibrate,21000,0.49894904562319464,0.9937119087536106,0.0,0.5376571789251455,1.0,0.004171993092216973,3.818525755694413e-05,0.23640681061095903,0.9937710005303515,0,
42,nf2018v2,nfbotv2,lgbm,0.01,buffer_only,21000,0.938074616381168,0.9989901204816805,0.8772887146612782,0.9645923223590284,0.16567342073897498,0.0009394669558273937,0.0009293242337130237,0.8549072493508985,0.9999968068441705,0,2
42,nf2018v2,nfbotv2,lgbm,0.01,augment,270999,0.9291393344108556,0.9988229726769329,0.8583417262009175,0.925740858039718,0.15137067938021453,0.000958707031069338,0.0006615151800490992,0.7803730408098242,0.9854299948397242,0,4
42,nf2018v2,nfbotv2,lgbm,0.05,calibrate,105000,0.49894904562319464,0.9937119087536106,0.0,0.5376571789251455,1.0,0.004166705801764759,5.508291696998402e-05,0.23640681061095903,0.9920746186591395,0,
42,nf2018v2,nfbotv2,lgbm,0.05,buffer_only,105000,0.5398700329094367,0.9926855496377436,0.08025689909086904,0.503555360164722,0.9249106078665077,0.006939738793658463,0.006939867628501517,0.07961537970845242,1.0,0,2
42,nf2018v2,nfbotv2,lgbm,0.1,calibrate,210001,0.49894904562319464,0.9937119087536106,0.0,0.5376571789251455,1.0,0.004165624566204498,5.015469597358102e-05,0.23640681061095903,0.9917145257595075,0,
42,nf2018v2,nfbotv2,lgbm,0.1,buffer_only,210001,0.49862372211721173,0.9930639912058601,-0.002337195833488479,0.49999728210021793,1.0,0.005489999999570348,0.005489999999785167,-0.0020535065251317663,1.5176076611903016e-112,0,3
42,nf2018v2,nf2018v2,mlp,0,in_domain,249999,0.9845727758384921,0.9936267602249542,0.9695325588164551,0.9844199243166253,0.00031192931114665213,0.006014303186138337,0.0007311196166006182,0.9679353201838204,0.8697332827758598,0,21
42,nf2018v2,nfunswv2,mlp,0,zero_shot,249999,0.48467871570150534,0.9181498377878126,-0.029812324021384014,0.48050208248097664,0.053584976252585195,0.07455404478960588,0.060391996640676966,0.06507475464809274,0.9999999888843879,0,21
42,nf2018v2,nfunswv2,mlp,0.0001,calibrate,144,0.49037055157195203,0.943678896856096,0.0,0.48034204857187446,0.0,0.03737140269970579,0.031607128387469596,0.06507475464809274,0.07160603720903583,0,
42,nf2018v2,nfunswv2,mlp,0.0001,buffer_only,144,0.8352804798595577,0.9770225495673845,0.6738046434465649,0.8267334304299909,0.00808035667889546,0.019220451537907603,0.018449027829200992,0.7743001988755731,0.01739535062398601,0,1
42,nf2018v2,nfunswv2,mlp,0.0001,augment,250143,0.5222423478494119,0.944215625782372,0.07740985679165503,0.5072836630066255,0.005502956735016265,0.04155189626750157,0.03793657537580343,0.07553999619037549,0.5903106618166558,0,34
42,nf2018v2,nfunswv2,mlp,0.001,calibrate,1392,0.49037055157195203,0.943678896856096,0.0,0.537635815069766,0.0,0.03624267231975014,0.0016174291252079192,0.20777148475105298,0.04162561437142093,0,
42,nf2018v2,nfunswv2,mlp,0.001,buffer_only,1392,0.9362181098831457,0.990754027761314,0.8724595041636478,0.9083464198567264,0.004515646272643186,0.008109559499820788,0.00583545090974183,0.8741560916223279,0.057293739356819806,0,3
42,nf2018v2,nfunswv2,mlp,0.001,augment,251391,0.7953388986034873,0.9717224143929791,0.595196599243109,0.8026475754081086,0.009821140915184835,0.021025357513337072,0.011431955595008885,0.6161136528109686,0.7050101040994405,0,33
42,nf2018v2,nfunswv2,mlp,0.01,calibrate,13907,0.49037055157195203,0.943678896856096,0.0,0.5376064381959855,0.0,0.03613088113448603,0.005116041728493472,0.20777148475105298,0.04320846383613256,0,
42,nf2018v2,nfunswv2,mlp,0.01,buffer_only,13907,0.9506935857834092,0.9927015574100301,0.9020094267814196,0.9544747544946003,0.005305494642541649,0.006129297869217046,0.0027445611056522877,0.9062996771503069,0.4582628808488733,0,5
42,nf2018v2,nfunswv2,mlp,0.01,augment,263906,0.934351953478257,0.9905008009709125,0.8687595214310861,0.9430146969421123,0.00448966441837021,0.0076724572485030685,0.0020192394465519863,0.871784843509608,0.2149478788229032,0,31
42,nf2018v2,nfunswv2,mlp,0.05,calibrate,69537,0.49037055157195203,0.943678896856096,0.0,0.537589432106236,0.0,0.03599762146900191,0.006915995443361793,0.20777148475105298,0.04716555354270503,0,
42,nf2018v2,nfunswv2,mlp,0.05,buffer_only,69537,0.960155016266554,0.9940795904777558,0.9212390576675296,0.9737072230628903,0.004905374086737822,0.004629496676185528,0.00046010059272264756,0.920131957807839,0.48254649043417425,0,12
42,nf2018v2,nfunswv2,mlp,0.1,calibrate,139072,0.49037055157195203,0.943678896856096,0.0,0.537589198610498,0.0,0.03597049326707965,0.007030254372716078,0.20777148475105298,0.04786825577932129,0,
42,nf2018v2,nfunswv2,mlp,0.1,buffer_only,139072,0.9612592048203847,0.9942574454298201,0.9232569489766431,0.9702526507801281,0.004603984577171303,0.00457918156805861,0.0007079733527362215,0.9236888299769186,0.4522649202300335,0,15
42,nf2018v2,nftonv2,mlp,0,zero_shot,249999,0.3959680623350248,0.39113987933337835,0.016155447494915324,0.5592644535724319,0.24484507864676472,0.5420710725131835,0.5243761150203138,0.20936546505047104,1.2068855834660918e-40,0,21
42,nf2018v2,nftonv2,mlp,0.0001,calibrate,213,0.42062190755396933,0.6107334447783608,0.0,0.5584230126927503,1.0,0.1988019564346668,0.0017943489375922806,0.20798495770923706,0.7230397238992463,0,
42,nf2018v2,nftonv2,mlp,0.0001,buffer_only,213,0.8285367359289191,0.8636165405002317,0.6570746325098591,0.8581348664509617,0.2500091237546075,0.10870130970411364,0.0657156405810055,0.6919487928828547,0.2553428699013988,0,1
42,nf2018v2,nftonv2,mlp,0.0001,augment,250212,0.5646318933760897,0.5898420386583029,0.2652442356234468,0.7117783300603848,0.19043100616765812,0.3957199445070072,0.3648506963868802,0.3986988281465715,0.0028661157255392886,0,38
42,nf2018v2,nftonv2,mlp,0.001,calibrate,2100,0.42062190755396933,0.6107334447783608,0.0,0.5584314144776066,1.0,0.1988436440437281,0.016377457147454137,0.20798495770923706,0.7234811111949989,0,
42,nf2018v2,nftonv2,mlp,0.001,buffer_only,2100,0.9539041494470217,0.9634765055204074,0.9079778559277175,0.9684704283079912,0.0799970803985256,0.0312697155676403,0.01524856098111347,0.9088571751053677,0.39188542115340974,0,4
42,nf2018v2,nftonv2,mlp,0.001,augment,252099,0.6714272094623375,0.7115437219866505,0.39491915155146795,0.7405350177234625,0.22398817561402867,0.22758060802219293,0.17134850064589807,0.46374996175374555,0.16722120201423996,0,32
42,nf2018v2,nftonv2,mlp,0.01,calibrate,21000,0.42062190755396933,0.6107334447783608,0.0,0.558736917514651,1.0,0.19876415704765518,0.0025422393601777105,0.20798495770923706,0.7186827998408498,0,
42,nf2018v2,nftonv2,mlp,0.01,buffer_only,21000,0.9676513306013781,0.9744154142510183,0.9356558783057713,0.9897801811994374,0.06583701324769169,0.020023517050138582,0.0034801889442051667,0.9352336849684733,0.4941655893816775,0,12
42,nf2018v2,nftonv2,mlp,0.01,augment,270999,0.9334718404605653,0.9465566752485554,0.8677370735522424,0.9754720216799999,0.06771650669683588,0.04273609326411672,0.016044514352820616,0.8683858448863244,0.5735395852429985,0,96
42,nf2018v2,nftonv2,mlp,0.05,calibrate,105000,0.42062190755396933,0.6107334447783608,0.0,0.5589027750105463,1.0,0.19875443158549227,0.003570436910376568,0.20798495770923706,0.7169790174627667,0,
42,nf2018v2,nftonv2,mlp,0.05,buffer_only,105000,0.9717311707558218,0.9775478051034489,0.943495210597836,0.9937807126479585,0.04685960366409985,0.017696978514977143,0.0045221243040793144,0.9421590555029388,0.4132034369100159,0,21
42,nf2018v2,nftonv2,mlp,0.1,calibrate,210000,0.42062190755396933,0.6107334447783608,0.0,0.5586202493281498,1.0,0.1987548892899256,0.003456023777176108,0.20798495770923706,0.717169482726894,0,
42,nf2018v2,nftonv2,mlp,0.1,buffer_only,210000,0.9768498026738627,0.9816366058002556,0.953793840451774,0.9960977704807493,0.04344731944089632,0.014011435558769646,0.0026621511914813618,0.9535468597158437,0.49254567927299236,0,62
42,nf2018v2,nfbotv2,mlp,0,zero_shot,249999,0.1593721999445393,0.31237904673702865,-0.05298704483115231,0.5336668441684201,0.5065554231227652,0.7274575423066596,0.7115381529285751,0.16438087215062522,1.592023485949374e-05,0,21
42,nf2018v2,nfbotv2,mlp,0.0001,calibrate,211,0.49894904562319464,0.9937119087536106,0.0,0.6447285525020594,1.0,0.00416775402529465,0.0005281957620044686,0.38416264787089127,0.9921875146259677,0,
42,nf2018v2,nfbotv2,mlp,0.0001,buffer_only,211,0.507221003284372,0.9937961744173038,0.08521311901626515,0.5391190158037809,0.9916567342073898,0.00409868430932005,0.003490793003415617,0.208437031211855,0.9951337862873685,0,1
42,nf2018v2,nfbotv2,mlp,0.0001,augment,250210,0.5448382493871454,0.9826792687568014,0.1404616836478602,0.5905419923266318,0.6317044100119189,0.018825352200149567,0.009455668430632402,0.2720737054114092,0.0009679478842018355,0,34
42,nf2018v2,nfbotv2,mlp,0.001,calibrate,2101,0.49894904562319464,0.9937119087536106,0.0,0.6447285525019355,1.0,0.004156462595177347,6.550071902078347e-05,0.38416264787089127,0.9886437234289968,0,
42,nf2018v2,nfbotv2,mlp,0.001,buffer_only,2101,0.8042993421042212,0.9971519964771822,0.6500893936409267,0.7827526652733114,0.5482717520858165,0.002318305896461591,0.0014772215702064033,0.5149020974300857,0.9686355539987445,0,3
42,nf2018v2,nfbotv2,mlp,0.001,augment,252100,0.6511874144782086,0.9926322855520605,0.3231815432846727,0.6371806426421311,0.5303933253873659,0.0068192594256967064,0.00257749716040393,0.3337485036672487,0.7221789951757173,0,33
