seed,source,target,model,budget,buffer_est,cv_est,cv_mode,rt,bo,chose_rt,realised,oracle,regret,always_retrain,correct
42,nfbotv2,nftonv2,rf,0.01,0.6245981589503938,0.96059874035726,cv3,0.6275547794198014,0.966984422109598,0,0.966984422109598,0.966984422109598,0.0,0.0,True
42,nfbotv2,nftonv2,rf,0.05,0.6272556350849773,0.976413349956983,cv3,0.6275547794198014,0.9798130676390084,0,0.9798130676390084,0.9798130676390084,0.0,0.0,True
42,nfbotv2,nftonv2,rf,0.1,0.6284839717720847,0.9800184788845696,cv3,0.6275547794198014,0.9824624469465004,0,0.9824624469465004,0.9824624469465004,0.0,0.0,True
42,nfbotv2,nf2018v2,lgbm,0.0001,0.3809480182111723,0.8894090263647848,cv3,0.3123713646422369,0.903267570215251,0,0.903267570215251,0.903267570215251,0.0,0.0,True
42,nfbotv2,nf2018v2,lgbm,0.001,0.3298874818654073,0.9678892798366636,cv3,0.3123713646422369,0.961725791726759,0,0.961725791726759,0.961725791726759,0.0,0.0,True
42,nfbotv2,nf2018v2,lgbm,0.01,0.3177798382953041,0.9717158536206956,cv3,0.3123713646422369,0.9736689500113244,0,0.9736689500113244,0.9736689500113244,0.0,0.0,True
42,nfbotv2,nf2018v2,lgbm,0.05,0.3151383309824485,0.9748192800028174,cv3,0.3123713646422369,0.9760078450582204,0,0.9760078450582204,0.9760078450582204,0.0,0.0,True
42,nfbotv2,nf2018v2,lgbm,0.1,0.3147586511609025,0.9753286031646132,cv3,0.3123713646422369,0.976906323321744,0,0.976906323321744,0.976906323321744,0.0,0.0,True
42,nfbotv2,nfunswv2,lgbm,0.0001,0.279931929503412,0.8717152353914989,cv3,-0.0335775440087658,0.7394773684828944,0,0.7394773684828944,0.7394773684828944,0.0,0.0,True
42,nfbotv2,nfunswv2,lgbm,0.001,0.2165384155443672,0.848410526924862,cv3,0.0321225319279388,0.8783335913449848,0,0.8783335913449848,0.8783335913449848,0.0,0.0,True
42,nfbotv2,nfunswv2,lgbm,0.01,0.1744815305066116,0.9288510975947402,cv3,0.0336291480605365,0.9406611226839506,0,0.9406611226839506,0.9406611226839506,0.0,0.0,True
42,nfbotv2,nfunswv2,lgbm,0.05,0.1774342951469817,0.9413234193205956,cv3,0.0336291480605365,0.9454640344668888,0,0.9454640344668888,0.9454640344668888,0.0,0.0,True
42,nfbotv2,nfunswv2,lgbm,0.1,0.1770719132079714,0.948797937029876,cv3,0.0337010264857585,0.9488703253372784,0,0.9488703253372784,0.9488703253372784,0.0,0.0,True
42,nfbotv2,nftonv2,lgbm,0.0001,0.079554273555455,0.8436747689238814,cv3,-0.0091853538849098,0.8467710817392476,0,0.8467710817392476,0.8467710817392476,0.0,0.0,True
42,nfbotv2,nftonv2,lgbm,0.001,0.0445933353213799,0.9289197669682926,cv3,0.0081340521225009,0.932430527676789,0,0.932430527676789,0.932430527676789,0.0,0.0,True
42,nfbotv2,nftonv2,lgbm,0.01,0.0378833612497846,0.9655493210946152,cv3,0.0091853538849098,0.9693389129460036,0,0.9693389129460036,0.9693389129460036,0.0,0.0,True
42,nfbotv2,nftonv2,lgbm,0.05,0.0452886798971819,0.9766571986917038,cv3,0.0091853538849098,0.980042821964238,0,0.980042821964238,0.980042821964238,0.0,0.0,True
42,nfbotv2,nftonv2,lgbm,0.1,0.0436321132365236,0.9798412917889756,cv3,0.0091853538849098,0.9815567289244258,0,0.9815567289244258,0.9815567289244258,0.0,0.0,True
42,nfbotv2,nf2018v2,mlp,0.0001,0.727030129095126,0.7984251474971643,cv3,0.5442323022916508,0.8931536657894262,0,0.8931536657894262,0.8931536657894262,0.0,0.0,True
42,nfbotv2,nf2018v2,mlp,0.001,0.6002879001660243,0.9283160441955144,cv3,0.5608485111161038,0.9401013519738656,0,0.9401013519738656,0.9401013519738656,0.0,0.0,True
42,nfbotv2,nf2018v2,mlp,0.01,0.5734020209893675,0.9383997410406344,cv3,0.5609695129536018,0.9605731359993388,0,0.9605731359993388,0.9605731359993388,0.0,0.0,True
42,nfbotv2,nf2018v2,mlp,0.05,0.5657617037546759,0.9690198635218858,cv3,0.5611916548526216,0.9702359922775567,0,0.9702359922775567,0.9702359922775567,0.0,0.0,True
42,nfbotv2,nf2018v2,mlp,0.1,0.5604555839526817,0.9697814992506558,cv3,0.5611916548526216,0.9697527319466452,0,0.9697527319466452,0.9697527319466452,0.0,0.0,True
42,nfbotv2,nfunswv2,mlp,0.0001,0.227595747779643,0.7908351786510934,cv3,0.0908630944235291,0.6738046434465649,0,0.6738046434465649,0.6738046434465649,0.0,0.0,True
42,nfbotv2,nfunswv2,mlp,0.001,0.1051815142612299,0.7908960655068893,cv3,0.0953700832143139,0.8724595041636478,0,0.8724595041636478,0.8724595041636478,0.0,0.0,True
42,nfbotv2,nfunswv2,mlp,0.01,0.1013063811950976,0.7661062013611503,cv3,0.0918156394455554,0.9020094267814196,0,0.9020094267814196,0.9020094267814196,0.0,0.0,True
42,nfbotv2,nfunswv2,mlp,0.05,0.0968565807715828,0.9224710425152044,cv3,0.0959965677576921,0.9212390576675296,0,0.9212390576675296,0.9212390576675296,0.0,0.0,True
42,nfbotv2,nfunswv2,mlp,0.1,0.0979582757655307,0.934792975700554,cv3,0.0965646730012589,0.9232569489766432,0,0.9232569489766432,0.9232569489766432,0.0,0.0,True
42,nfbotv2,nftonv2,mlp,0.0001,0.3661660094550231,0.6409580430424441,cv3,0.3499611048013869,0.6570746325098591,0,0.6570746325098591,0.6570746325098591,0.0,0.0,True
42,nfbotv2,nftonv2,mlp,0.001,0.3675177508618872,0.8965124836895993,cv3,0.3615172256992645,0.9079778559277176,0,0.9079778559277176,0.9079778559277176,0.0,0.0,True
42,nfbotv2,nftonv2,mlp,0.01,0.362936614768523,0.9213493458190616,cv3,0.3646148456419511,0.9356558783057712,0,0.9356558783057712,0.9356558783057712,0.0,0.0,True
42,nfbotv2,nftonv2,mlp,0.05,0.3640663973224142,0.9467083542416328,cv3,0.3646632327370037,0.943495210597836,0,0.943495210597836,0.943495210597836,0.0,0.0,True
42,nfbotv2,nftonv2,mlp,0.1,0.3642059688729097,0.9503915586738002,cv3,0.3646611843020298,0.953793840451774,0,0.953793840451774,0.953793840451774,0.0,0.0,True
43,nf2018v2,nfunswv2,rf,0.0001,0.3328214853224097,0.7159003795039401,cv3,0.3047749715684082,0.8541612704446933,0,0.8541612704446933,0.8541612704446933,0.0,0.0,True
43,nf2018v2,nfunswv2,rf,0.001,0.3432494757901423,0.9564183055663992,cv3,0.3289851435636112,0.8876498620602075,0,0.8876498620602075,0.8876498620602075,0.0,0.0,True
43,nf2018v2,nfunswv2,rf,0.01,0.3462882299632253,0.9401333938732248,cv3,0.3289851435636112,0.9333871224876006,0,0.9333871224876006,0.9333871224876006,0.0,0.0,True
43,nf2018v2,nfunswv2,rf,0.05,0.34079279518881,0.9454109534401224,cv3,0.3289851435636112,0.9449085897825767,0,0.9449085897825767,0.9449085897825767,0.0,0.0,True
43,nf2018v2,nfunswv2,rf,0.1,0.3298873879267977,0.9480552484545296,cv3,0.3289851435636112,0.9487413598383624,0,0.9487413598383624,0.9487413598383624,0.0,0.0,True
43,nf2018v2,nftonv2,rf,0.0001,0.4276859367827457,0.8697814882385083,cv3,0.4642220285648107,0.8998697579605488,0,0.8998697579605488,0.8998697579605488,0.0,0.0,True
43,nf2018v2,nftonv2,rf,0.001,0.4668663679837519,0.941053779594192,cv3,0.4642220285648107,0.9372897197889032,0,0.9372897197889032,0.9372897197889032,0.0,0.0,True
43,nf2018v2,nftonv2,rf,0.01,0.4676187423762284,0.9613240254059052,cv3,0.4642220285648107,0.9674547870839578,0,0.9674547870839578,0.9674547870839578,0.0,0.0,True
43,nf2018v2,nftonv2,rf,0.05,0.4598065473834019,0.9789861091840342,cv3,0.4642220285648107,0.9795349682932952,0,0.9795349682932952,0.9795349682932952,0.0,0.0,True
43,nf2018v2,nftonv2,rf,0.1,0.4584790511183112,0.9809927918142064,cv3,0.4642220285648107,0.9822223304966742,0,0.9822223304966742,0.9822223304966742,0.0,0.0,True
43,nf2018v2,nfbotv2,rf,0.0001,0.1972901301260014,1.0,resub,0.0149420625502965,0.1193465373377832,0,0.1193465373377832,0.1193465373377832,0.0,0.0,True
43,nf2018v2,nfbotv2,rf,0.001,0.0768451460273014,0.7974787938231138,cv3,0.0403558649087108,0.8190903714645061,0,0.8190903714645061,0.8190903714645061,0.0,0.0,True
43,nf2018v2,nfbotv2,rf,0.01,0.2573457609260973,0.9262862489770108,cv3,0.1924906016633329,0.9236789835902104,0,0.9236789835902104,0.9236789835902104,0.0,0.0,True
43,nf2018v2,nfbotv2,rf,0.05,0.1929228479342395,0.9651192039585356,cv3,0.1924906016633329,0.960531783068614,0,0.960531783068614,0.960531783068614,0.0,0.0,True
43,nf2018v2,nfbotv2,rf,0.1,0.1963671111002016,0.9676383496854748,cv3,0.1924906016633329,0.9680798070122372,0,0.9680798070122372,0.9680798070122372,0.0,0.0,True
43,nf2018v2,nfunswv2,lgbm,0.0001,0.3061148374487811,0.6350203227635347,cv3,0.1305293659355892,0.7913860739936909,0,0.7913860739936909,0.7913860739936909,0.0,0.0,True
43,nf2018v2,nfunswv2,lgbm,0.001,0.2988669891590643,0.8382432748691097,cv3,0.1491016761218808,0.8823004750301502,0,0.8823004750301502,0.8823004750301502,0.0,0.0,True
43,nf2018v2,nfunswv2,lgbm,0.01,0.1735571475376458,0.9322038152536456,cv3,0.1561761637403722,0.9375647280032764,0,0.9375647280032764,0.9375647280032764,0.0,0.0,True
43,nf2018v2,nfunswv2,lgbm,0.05,0.1550756718159346,0.944029371898595,cv3,0.1558133525249471,0.9437814831699084,0,0.9437814831699084,0.9437814831699084,0.0,0.0,True
43,nf2018v2,nfunswv2,lgbm,0.1,0.1654316618983779,0.9481182694437602,cv3,0.1558133525249471,0.948507923485147,0,0.948507923485147,0.948507923485147,0.0,0.0,True
43,nf2018v2,nftonv2,lgbm,0.0001,0.2566016377844968,0.8846918992235979,cv3,0.2373730689917267,0.8982740453634082,0,0.8982740453634082,0.8982740453634082,0.0,0.0,True
43,nf2018v2,nftonv2,lgbm,0.001,0.2803199113119268,0.935283855498754,cv3,0.3012226653738714,0.9363269288868392,0,0.9363269288868392,0.9363269288868392,0.0,0.0,True
43,nf2018v2,nftonv2,lgbm,0.01,0.3025029150020081,0.9640920580753476,cv3,0.308659822048429,0.9700660027920842,0,0.9700660027920842,0.9700660027920842,0.0,0.0,True
43,nf2018v2,nftonv2,lgbm,0.05,0.3036210201901548,0.9784594157573592,cv3,0.3093936407446748,0.9810633269653732,0,0.9810633269653732,0.9810633269653732,0.0,0.0,True
43,nf2018v2,nftonv2,lgbm,0.1,0.3006904076850155,0.9813186997527372,cv3,0.3093936407446748,0.9829808413165918,0,0.9829808413165918,0.9829808413165918,0.0,0.0,True
43,nf2018v2,nfbotv2,lgbm,0.0001,0.496415724396973,1.0,resub,0.264688694352809,0.4760882171206886,0,0.4760882171206886,0.4760882171206886,0.0,0.0,True
43,nf2018v2,nfbotv2,lgbm,0.001,0.429488600458997,0.8772746046837404,cv3,0.2942479751191748,0.7953362520672728,0,0.7953362520672728,0.7953362520672728,0.0,0.0,True
43,nf2018v2,nfbotv2,lgbm,0.01,0.3144784272342543,0.8836370245514322,cv3,0.3221972505653795,0.3593710346079696,0,0.3593710346079696,0.3593710346079696,0.0,0.0,True
43,nf2018v2,nfbotv2,lgbm,0.05,0.3207443707376476,0.6933490086306087,cv3,0.3218362713056108,0.4330552454636567,0,0.4330552454636567,0.4330552454636567,0.0,0.0,True
43,nf2018v2,nfbotv2,lgbm,0.1,0.3258339057272542,0.2277946171845703,cv3,0.3106102431515619,0.0005376165102734,1,0.3106102431515619,0.3106102431515619,0.0,0.3100726266412885,True
43,nf2018v2,nfunswv2,mlp,0.0001,0.1751282566650533,0.7094079637637803,cv3,0.0920762191656675,0.6828866112401478,0,0.6828866112401478,0.6828866112401478,0.0,0.0,True
43,nf2018v2,nfunswv2,mlp,0.001,0.1334650679203379,0.8818115338217559,cv3,0.0752061670630151,0.8004468049647817,0,0.8004468049647817,0.8004468049647817,0.0,0.0,True
43,nf2018v2,nfunswv2,mlp,0.01,0.171635293243742,0.8324004690225203,cv3,0.1499935857704043,0.9031449378854092,0,0.9031449378854092,0.9031449378854092,0.0,0.0,True
43,nf2018v2,nfunswv2,mlp,0.05,0.164786988672278,0.922815779605667,cv3,0.1507151686958876,0.9216934413288318,0,0.9216934413288318,0.9216934413288318,0.0,0.0,True
43,nf2018v2,nfunswv2,mlp,0.1,0.157115745471767,0.9303115987203676,cv3,0.1507151686958876,0.9345482394634088,0,0.9345482394634088,0.9345482394634088,0.0,0.0,True
43,nf2018v2,nftonv2,mlp,0.0001,0.2614268104470287,0.7354496044018065,cv3,0.2346499935269741,0.620701676145297,0,0.620701676145297,0.620701676145297,0.0,0.0,True
43,nf2018v2,nftonv2,mlp,0.001,0.232649947830162,0.918141342257196,cv3,0.2135450442233088,0.9028662553438564,0,0.9028662553438564,0.9028662553438564,0.0,0.0,True
43,nf2018v2,nftonv2,mlp,0.01,0.2405151424693841,0.9208127028877388,cv3,0.2442323419435935,0.9306256590773838,0,0.9306256590773838,0.9306256590773838,0.0,0.0,True
43,nf2018v2,nftonv2,mlp,0.05,0.2446682757377287,0.9421857413082104,cv3,0.2442583592694333,0.946530596823746,0,0.946530596823746,0.946530596823746,0.0,0.0,True
43,nf2018v2,nftonv2,mlp,0.1,0.2437954100952095,0.9485076335111856,cv3,0.2442583592694333,0.9545982930342436,0,0.9545982930342436,0.9545982930342436,0.0,0.0,True
43,nf2018v2,nfbotv2,mlp,0.0001,1.0,1.0,resub,0.1632406909527047,0.114265324383953,0,0.114265324383953,0.1632406909527047,0.04897536656875169,0.04897536656875169,False
43,nf2018v2,nfbotv2,mlp,0.001,0.4706178158333436,0.7526134367266649,cv3,0.2906980324217514,0.6862381707570958,0,0.6862381707570958,0.6862381707570958,0.0,0.0,True
43,nf2018v2,nfbotv2,mlp,0.01,0.3017754748686359,0.7166043607084261,cv3,0.3079960011306148,0.7417089862030137,0,0.7417089862030137,0.7417089862030137,0.0,0.0,True
43,nf2018v2,nfbotv2,mlp,0.05,0.33373032591313,0.8211142557175419,cv3,0.3079960011306148,0.7730766267256767,0,0.7730766267256767,0.7730766267256767,0.0,0.0,True
43,nf2018v2,nfbotv2,mlp,0.1,0.2872389291225697,0.9298545339985956,cv3,0.3047226537125984,0.9271065619153076,0,0.9271065619153076,0.9271065619153076,0.0,0.0,True
43,nfunswv2,nf2018v2,rf,0.0001,0.2930700052188785,0.9054221850479712,cv3,0.2190781619995943,0.9497424493707902,0,0.9497424493707902,0.9497424493707902,0.0,0.0,True
43,nfunswv2,nf2018v2,rf,0.001,0.2505620517742439,0.968034200711818,cv3,0.2485285456050387,0.9622659906267894,0,0.9622659906267894,0.9622659906267894,0.0,0.0,True
43,nfunswv2,nf2018v2,rf,0.01,0.2549341127728152,0.9749568880425712,cv3,0.2515937392140749,0.9725067511454404,0,0.9725067511454404,0.9725067511454404,0.0,0.0,True
43,nfunswv2,nf2018v2,rf,0.05,0.2532532903819227,0.9754216769743044,cv3,0.2515937392140749,0.9762028618687908,0,0.9762028618687908,0.9762028618687908,0.0,0.0,True
43,nfunswv2,nf2018v2,rf,0.1,0.2510722264470769,0.976002844806402,cv3,0.2515937392140749,0.9767128671652786,0,0.9767128671652786,0.9767128671652786,0.0,0.0,True
43,nfunswv2,nftonv2,rf,0.0001,0.3097548511915272,0.8697814882385083,cv3,0.2678118265927099,0.8998697579605488,0,0.8998697579605488,0.8998697579605488,0.0,0.0,True
43,nfunswv2,nftonv2,rf,0.001,0.2634196866246891,0.941053779594192,cv3,0.2890846786622975,0.9372897197889032,0,0.9372897197889032,0.9372897197889032,0.0,0.0,True
43,nfunswv2,nftonv2,rf,0.01,0.2848624971719353,0.9613240254059052,cv3,0.2888469433495536,0.9674547870839578,0,0.9674547870839578,0.9674547870839578,0.0,0.0,True
43,nfunswv2,nftonv2,rf,0.05,0.2832810327264838,0.9789861091840342,cv3,0.2890846786622975,0.9795349682932952,0,0.9795349682932952,0.9795349682932952,0.0,0.0,True
43,nfunswv2,nftonv2,rf,0.1,0.2859889282550031,0.9809927918142064,cv3,0.2890846786622975,0.9822223304966742,0,0.9822223304966742,0.9822223304966742,0.0,0.0,True
43,nfunswv2,nfbotv2,rf,0.0001,0.3093772546815388,1.0,resub,0.1809228612698704,0.1193465373377832,0,0.1193465373377832,0.1809228612698704,0.06157632393208719,0.06157632393208719,False
43,nfunswv2,nfbotv2,rf,0.001,0.3315033792969687,0.7974787938231138,cv3,0.2411583469768678,0.8190903714645061,0,0.8190903714645061,0.8190903714645061,0.0,0.0,True
43,nfunswv2,nfbotv2,rf,0.01,0.2777170168526696,0.9262862489770108,cv3,0.2411583469768678,0.9236789835902104,0,0.9236789835902104,0.9236789835902104,0.0,0.0,True
43,nfunswv2,nfbotv2,rf,0.05,0.2376414420294171,0.9651192039585356,cv3,0.2411583469768678,0.960531783068614,0,0.960531783068614,0.960531783068614,0.0,0.0,True
43,nfunswv2,nfbotv2,rf,0.1,0.2590271069689192,0.9676383496854748,cv3,0.2411583469768678,0.9680798070122372,0,0.9680798070122372,0.9680798070122372,0.0,0.0,True
43,nfunswv2,nf2018v2,lgbm,0.0001,0.5950287821267569,0.870595818484898,cv3,0.5936226573933987,0.9547900539774,0,0.9547900539774,0.9547900539774,0.0,0.0,True
43,nfunswv2,nf2018v2,lgbm,0.001,0.59966868296032,0.9680228791841444,cv3,0.5972423689878505,0.9630325127573506,0,0.9630325127573506,0.9630325127573506,0.0,0.0,True
43,nfunswv2,nf2018v2,lgbm,0.01,0.596967531709197,0.9742589339324438,cv3,0.5972965004164605,0.9724527785794436,0,0.9724527785794436,0.9724527785794436,0.0,0.0,True
43,nfunswv2,nf2018v2,lgbm,0.05,0.5998898751540425,0.9762556387914786,cv3,0.5972093020501267,0.9764681780515906,0,0.9764681780515906,0.9764681780515906,0.0,0.0,True
43,nfunswv2,nf2018v2,lgbm,0.1,0.5993110166527952,0.9755601251077106,cv3,0.5973850786312048,0.9767139717672858,0,0.9767139717672858,0.9767139717672858,0.0,0.0,True
43,nfunswv2,nftonv2,lgbm,0.0001,0.2261563075974108,0.8846918992235979,cv3,0.1485320026058619,0.8982740453634082,0,0.8982740453634082,0.8982740453634082,0.0,0.0,True
43,nfunswv2,nftonv2,lgbm,0.001,0.1811391970556307,0.935283855498754,cv3,0.1665072195956984,0.9363269288868392,0,0.9363269288868392,0.9363269288868392,0.0,0.0,True
43,nfunswv2,nftonv2,lgbm,0.01,0.1752065469561075,0.9640920580753476,cv3,0.1666113373990655,0.9700660027920842,0,0.9700660027920842,0.9700660027920842,0.0,0.0,True
43,nfunswv2,nftonv2,lgbm,0.05,0.1689392507304628,0.9784594157573592,cv3,0.1699749875350613,0.9810633269653732,0,0.9810633269653732,0.9810633269653732,0.0,0.0,True
43,nfunswv2,nftonv2,lgbm,0.1,0.1671057817119907,0.9813186997527372,cv3,0.1699749875350613,0.9829808413165918,0,0.9829808413165918,0.9829808413165918,0.0,0.0,True
43,nfunswv2,nfbotv2,lgbm,0.0001,0.0831947907049652,1.0,resub,-4.880260156164564e-05,0.4760882171206886,0,0.4760882171206886,0.4760882171206886,0.0,0.0,True
43,nfunswv2,nfbotv2,lgbm,0.001,0.2131974592406644,0.8772746046837404,cv3,0.2051470360033439,0.7953362520672728,0,0.7953362520672728,0.7953362520672728,0.0,0.0,True
43,nfunswv2,nfbotv2,lgbm,0.01,0.1944369445011637,0.8836370245514322,cv3,0.2048373248548665,0.5730439827492152,0,0.5730439827492152,0.5730439827492152,0.0,0.0,True
43,nfunswv2,nfbotv2,lgbm,0.05,0.1919996911605798,0.6933490086306087,cv3,0.2048373248548665,0.2584156179828424,0,0.2584156179828424,0.2584156179828424,0.0,0.0,True
43,nfunswv2,nfbotv2,lgbm,0.1,0.2017617096427372,0.2277946171845703,cv3,0.2048373248548665,0.335568146891708,0,0.335568146891708,0.335568146891708,0.0,0.0,True
43,nfunswv2,nf2018v2,mlp,0.0001,0.34656664041829,0.8284915107680687,cv3,0.2767760618253302,0.9185268295836714,0,0.9185268295836714,0.9185268295836714,0.0,0.0,True
43,nfunswv2,nf2018v2,mlp,0.001,0.299244668683953,0.9204930171285198,cv3,0.2796948211585628,0.9442280230380984,0,0.9442280230380984,0.9442280230380984,0.0,0.0,True
43,nfunswv2,nf2018v2,mlp,0.01,0.2826832919145614,0.9500523525487716,cv3,0.2804855467263047,0.9640499700876856,0,0.9640499700876856,0.9640499700876856,0.0,0.0,True
43,nfunswv2,nf2018v2,mlp,0.05,0.2827180636207265,0.9678063017348116,cv3,0.2804068722643354,0.9692133037802876,0,0.9692133037802876,0.9692133037802876,0.0,0.0,True
43,nfunswv2,nf2018v2,mlp,0.1,0.282087634221069,0.9705742574259384,cv3,0.28043324781389,0.972699837724492,0,0.972699837724492,0.972699837724492,0.0,0.0,True
43,nfunswv2,nftonv2,mlp,0.0001,0.2354543910679902,0.7354496044018065,cv3,0.2253953473259354,0.620701676145297,0,0.620701676145297,0.620701676145297,0.0,0.0,True
43,nfunswv2,nftonv2,mlp,0.001,0.2295396626041215,0.918141342257196,cv3,0.2242616194979167,0.9028662553438564,0,0.9028662553438564,0.9028662553438564,0.0,0.0,True
43,nfunswv2,nftonv2,mlp,0.01,0.2312222421875615,0.9208127028877388,cv3,0.2314031221909025,0.9306256590773838,0,0.9306256590773838,0.9306256590773838,0.0,0.0,True
43,nfunswv2,nftonv2,mlp,0.05,0.229684733142339,0.9421857413082104,cv3,0.2322592304272881,0.946530596823746,0,0.946530596823746,0.946530596823746,0.0,0.0,True
43,nfunswv2,nftonv2,mlp,0.1,0.2303247214144692,0.9485076335111856,cv3,0.2323741681454537,0.9545982930342436,0,0.9545982930342436,0.9545982930342436,0.0,0.0,True
43,nfunswv2,nfbotv2,mlp,0.0001,0.5745944049142231,1.0,resub,0.1441185903819411,0.114265324383953,0,0.114265324383953,0.1441185903819411,0.029853265997988113,0.029853265997988113,False
43,nfunswv2,nfbotv2,mlp,0.001,0.5765241057291646,0.7526134367266649,cv3,0.2502609582781475,0.6862381707570958,0,0.6862381707570958,0.6862381707570958,0.0,0.0,True
43,nfunswv2,nfbotv2,mlp,0.01,0.3377589064742295,0.7166043607084261,cv3,0.276717789832711,0.7417089862030137,0,0.7417089862030137,0.7417089862030137,0.0,0.0,True
43,nfunswv2,nfbotv2,mlp,0.05,0.3007432659567531,0.8211142557175419,cv3,0.276717789832711,0.7730766267256767,0,0.7730766267256767,0.7730766267256767,0.0,0.0,True
43,nfunswv2,nfbotv2,mlp,0.1,0.2939450185819081,0.9298545339985956,cv3,0.2844053624907331,0.9271065619153076,0,0.9271065619153076,0.9271065619153076,0.0,0.0,True
43,nftonv2,nf2018v2,rf,0.0001,0.259507906010305,0.9054221850479712,cv3,0.1682599308937495,0.9497424493707902,0,0.9497424493707902,0.9497424493707902,0.0,0.0,True
43,nftonv2,nf2018v2,rf,0.001,0.2065485760385854,0.968034200711818,cv3,0.2084563334484817,0.9622659906267894,0,0.9622659906267894,0.9622659906267894,0.0,0.0,True
43,nftonv2,nf2018v2,rf,0.01,0.2059199233927984,0.9749568880425712,cv3,0.2084563334484817,0.9725067511454404,0,0.9725067511454404,0.9725067511454404,0.0,0.0,True
43,nftonv2,nf2018v2,rf,0.05,0.2078383468778106,0.9754216769743044,cv3,0.2084563334484817,0.9762028618687908,0,0.9762028618687908,0.9762028618687908,0.0,0.0,True
43,nftonv2,nf2018v2,rf,0.1,0.2082772400575166,0.976002844806402,cv3,0.2084563334484817,0.9767128671652786,0,0.9767128671652786,0.9767128671652786,0.0,0.0,True
43,nftonv2,nfunswv2,rf,0.0001,0.2477611940298507,0.7159003795039401,cv3,0.0908796241440259,0.8541612704446933,0,0.8541612704446933,0.8541612704446933,0.0,0.0,True
43,nftonv2,nfunswv2,rf,0.001,0.1888159919523408,0.9564183055663992,cv3,0.1551034774928819,0.8876498620602075,0,0.8876498620602075,0.8876498620602075,0.0,0.0,True
43,nftonv2,nfunswv2,rf,0.01,0.1755308620557769,0.9401333938732248,cv3,0.1551034774928819,0.9333871224876006,0,0.9333871224876006,0.9333871224876006,0.0,0.0,True
43,nftonv2,nfunswv2,rf,0.05,0.1741157460126645,0.9454109534401224,cv3,0.1551034774928819,0.9449085897825767,0,0.9449085897825767,0.9449085897825767,0.0,0.0,True
43,nftonv2,nfunswv2,rf,0.1,0.1643169422140708,0.9480552484545296,cv3,0.1568366149699453,0.9487413598383624,0,0.9487413598383624,0.9487413598383624,0.0,0.0,True
43,nftonv2,nfbotv2,rf,0.0001,0.101165911145134,1.0,resub,-0.0091379989758396,0.1193465373377832,0,0.1193465373377832,0.1193465373377832,0.0,0.0,True
43,nftonv2,nfbotv2,rf,0.001,0.0654417308419256,0.7974787938231138,cv3,0.0811311933911732,0.8190903714645061,0,0.8190903714645061,0.8190903714645061,0.0,0.0,True
43,nftonv2,nfbotv2,rf,0.01,0.2127738062687576,0.9262862489770108,cv3,0.1437175002842556,0.9236789835902104,0,0.9236789835902104,0.9236789835902104,0.0,0.0,True
43,nftonv2,nfbotv2,rf,0.05,0.1427255310668242,0.9651192039585356,cv3,0.0919231547100312,0.960531783068614,0,0.960531783068614,0.960531783068614,0.0,0.0,True
43,nftonv2,nfbotv2,rf,0.1,0.1383320492093715,0.9676383496854748,cv3,0.1103877910256471,0.9680798070122372,0,0.9680798070122372,0.9680798070122372,0.0,0.0,True
43,nftonv2,nf2018v2,lgbm,0.0001,0.5377689517306159,0.870595818484898,cv3,0.4260386238280439,0.9547900539774,0,0.9547900539774,0.9547900539774,0.0,0.0,True
43,nftonv2,nf2018v2,lgbm,0.001,0.4607989966333607,0.9680228791841444,cv3,0.4506674957364522,0.9630325127573506,0,0.9630325127573506,0.9630325127573506,0.0,0.0,True
43,nftonv2,nf2018v2,lgbm,0.01,0.4452578429831614,0.9742589339324438,cv3,0.4526085226100936,0.9724527785794436,0,0.9724527785794436,0.9724527785794436,0.0,0.0,True
43,nftonv2,nf2018v2,lgbm,0.05,0.4548045133400853,0.9762556387914786,cv3,0.4527024075831021,0.9764681780515906,0,0.9764681780515906,0.9764681780515906,0.0,0.0,True
43,nftonv2,nf2018v2,lgbm,0.1,0.4540562469631656,0.9755601251077106,cv3,0.4527024075831021,0.9767139717672858,0,0.9767139717672858,0.9767139717672858,0.0,0.0,True
43,nftonv2,nfunswv2,lgbm,0.0001,0.1092716729416306,0.6350203227635347,cv3,0.0192972896115696,0.7913860739936909,0,0.7913860739936909,0.7913860739936909,0.0,0.0,True
43,nftonv2,nfunswv2,lgbm,0.001,0.0458789475202918,0.8382432748691097,cv3,0.0324691599361876,0.8823004750301502,0,0.8823004750301502,0.8823004750301502,0.0,0.0,True
43,nftonv2,nfunswv2,lgbm,0.01,0.0633871186911687,0.9322038152536456,cv3,0.0426839036864714,0.9375647280032764,0,0.9375647280032764,0.9375647280032764,0.0,0.0,True
43,nftonv2,nfunswv2,lgbm,0.05,0.0689839457835783,0.944029371898595,cv3,0.0562437134007836,0.9437814831699084,0,0.9437814831699084,0.9437814831699084,0.0,0.0,True
43,nftonv2,nfunswv2,lgbm,0.1,0.0592255701595045,0.9481182694437602,cv3,0.0562437134007836,0.948507923485147,0,0.948507923485147,0.948507923485147,0.0,0.0,True
43,nftonv2,nfbotv2,lgbm,0.0001,0.1206666464290756,1.0,resub,0.0055919846526581,0.4760882171206886,0,0.4760882171206886,0.4760882171206886,0.0,0.0,True
