seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,buffer_est,cv_est,cv_mode,n_pseudo,n_benign_buf,fit_s
42,nfbotv2,nfunswv2,rf,0.001,iw_augment,251392,0.9463815974587289,0.9919901777895429,0.8941574806990988,0.9604408538335691,0.0064850708265347485,0.006554473777777777,0.004120366666666823,0.9022729002781148,0.43,,,,,1338,77
42,nfbotv2,nfunswv2,rf,0.01,selector_v2,13907,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.1354317007330562,0.9381582452348606,cv3,,13382,
42,nfbotv2,nfunswv2,rf,0.01,finetune,263907,0.7454705428305473,0.950700565813557,0.5505372580276432,0.8773918335514578,0.05875536525290737,0.18274739196874998,0.3516154124999999,0.7750715018378737,0.57,,,,,13382,3
42,nfbotv2,nfunswv2,rf,0.01,iw_augment,263907,0.9693439610885817,0.9954805051863539,0.9390752102677485,0.985576661640714,0.003491961214287941,0.0037151605555555563,0.0010573999999999068,0.9400017437758083,0.48,,,,,13382,87
42,nfbotv2,nfunswv2,rf,0.05,selector_v2,69537,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.14834888658415746,0.9473607608291451,cv3,,66908,
42,nfbotv2,nfunswv2,rf,0.1,selector_v2,139072,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0.15017390482273896,0.9494563386460267,cv3,,133817,
42,nfbotv2,nfunswv2,rf,0.0001,al_iterative,138,0.8918347929812,0.984463603914423,0.7839749673836198,0.951657406651831,0.0069527442034483114,0.009516911555555558,0.022392100000000036,0.8732258539909681,0.35333333333333333,,,,,67,2
42,nfbotv2,nfunswv2,rf,0.0001,insomnia,152,0.507824846080776,0.8085597996897701,0.2234875675288844,0.8421486561554131,0.28090021928685005,0.19418400194444446,0.12095504999999997,0.7777713403322044,0.6166666666666667,,,,13,104,2
42,nfbotv2,nfunswv2,rf,0.001,al_iterative,1389,0.966368420967054,0.9950516266961507,0.933019005949944,0.9796122577848005,0.003549121293688488,0.004110417333333332,0.0034462666666664876,0.9384757078199882,0.35,,,,,832,4
42,nfbotv2,nfunswv2,rf,0.001,insomnia,1404,0.914631624151331,0.9877664548503692,0.8297181328542095,0.920187600461537,0.0050560688415210815,0.03395302416666667,0.13811421666666665,0.8841764891739501,0.30333333333333334,,,,13,1202,2
42,nfbotv2,nftonv2,rf,0.0001,selector_v2,213,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.6660278314692459,0.8317509721471161,cv3,,58,
42,nfbotv2,nftonv2,rf,0.0001,finetune,250213,0.4868220137011181,0.6055620986685821,-0.02166569846849621,0.7037445832279237,0.8004087442064158,0.20500013625068125,0.2841738458692294,0.5877471055214124,0.73,,,,,58,4
42,nfbotv2,nftonv2,rf,0.0001,iw_augment,250213,0.9311028066063125,0.9457012950425836,0.8630580666245534,0.9810081022030785,0.1287909200394146,0.04160554086103765,0.035276626383131934,0.8697949059912622,0.6166666666666667,,,,,58,85
42,nfbotv2,nftonv2,rf,0.001,selector_v2,2100,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.6175799117687552,0.9291181068479295,cv3,,575,
42,nfbotv2,nftonv2,rf,0.001,finetune,252100,0.5190487569218049,0.6273518762656236,0.04113687744781951,0.7114000917807163,0.744151673296595,0.19913105009275042,0.2749966999834999,0.5920576609352569,0.7275,,,,,575,6
42,nfbotv2,nftonv2,rf,0.001,iw_augment,252100,0.9657555740992028,0.9729574621377225,0.932066193416155,0.9924871077959332,0.07328199700740849,0.021165822606890813,0.009307713205232463,0.93249050911301,0.5266666666666666,,,,,575,82
42,nfbotv2,nftonv2,rf,0.01,selector_v2,21000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.6245981589503938,0.9605987403572599,cv3,,5754,
42,nfbotv2,nftonv2,rf,0.01,finetune,271000,0.5274475333096144,0.6329922210174332,0.05747267811550921,0.7257383330499791,0.7286960329914967,0.19478587461687305,0.2835783678918395,0.618823501774246,0.73,,,,,5754,6
42,nfbotv2,nftonv2,rf,0.01,iw_augment,271000,0.9833435244620157,0.9867976607997022,0.9668341639517778,0.9970693319207262,0.036476770920769314,0.010363161149139077,0.004719956933118067,0.9681026282073105,0.58,,,,,5754,107
42,nfbotv2,nftonv2,rf,0.05,selector_v2,105000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.6272556350849773,0.976413349956983,cv3,,28771,
42,nfbotv2,nftonv2,rf,0.1,selector_v2,210000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0.6284839717720847,0.9800184788845696,cv3,,57542,
42,nfbotv2,nftonv2,rf,0.0001,al_iterative,210,0.9433458941041007,0.9554690333698932,0.8881180566487358,0.9695424101524601,0.11937520528447867,0.04613500450835588,0.06481774075537046,0.8884695591549711,0.51,,,,,81,3
42,nfbotv2,nftonv2,rf,0.0001,insomnia,50210,0.5304157754492572,0.6336271575833492,0.06253008620030176,0.4410415810400367,0.7168533995109667,0.3572850843698663,0.36464530655986616,0.07511362695860051,0.66,,,,50000,165,8
42,nfbotv2,nftonv2,rf,0.001,al_iterative,2100,0.9703159362468541,0.9764371207576393,0.9406878161431018,0.9921772533992721,0.05067333309003321,0.02067916011802281,0.0285549927749639,0.9450916818574006,0.5533333333333333,,,,,820,7
42,nfbotv2,nftonv2,rf,0.001,insomnia,52100,0.5468216865012733,0.6463708347356738,0.09539487848043979,0.4448140587842475,0.6937155578263567,0.35045710428552146,0.36138417358753466,0.09644188349265838,0.48333333333333334,,,,50000,1663,12
42,nfbotv2,nf2018v2,lgbm,0.0001,selector_v2,217,0.5147521479986517,0.6418044648231326,,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3809480182111723,0.8894090263647848,cv3,,185,
42,nfbotv2,nf2018v2,lgbm,0.0001,finetune,250217,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,,,,,185,2
42,nfbotv2,nf2018v2,lgbm,0.0001,iw_augment,250217,0.967080330761106,0.9863178096628006,0.9342282265444924,0.9739995756669519,0.0063236578532457665,0.012103414561509864,0.009925342324196663,0.9455655437439566,0.9843805437844251,,,,,185,14
42,nfbotv2,nf2018v2,lgbm,0.001,selector_v2,2102,0.5147521479986517,0.6418044648231326,,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3298874818654073,0.9678892798366637,cv3,,1851,
42,nfbotv2,nf2018v2,lgbm,0.001,finetune,252102,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,,,,,1851,1
42,nfbotv2,nf2018v2,lgbm,0.001,iw_augment,252102,0.9805618432056622,0.9919644373294901,0.961460636856949,0.9825795991150295,0.0014518891573371444,0.007376244755877163,0.00676823527792751,0.9621985756650744,0.49032009486618067,,,,,1851,16
42,nfbotv2,nf2018v2,lgbm,0.01,selector_v2,21001,0.5147521479986517,0.6418044648231326,,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3177798382953041,0.9717158536206957,cv3,,18514,
42,nfbotv2,nf2018v2,lgbm,0.01,finetune,271001,0.5147521479986517,0.6418044648231326,0.3144175354523602,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,,,,,18514,3
42,nfbotv2,nf2018v2,lgbm,0.01,iw_augment,271001,0.9863425582636329,0.9943463163820593,0.9729358299804005,0.9858154797193113,0.0005444584340014292,0.005392507741948634,0.003949748009178132,0.9731364392984597,0.7539260446363326,,,,,18514,15
42,nfbotv2,nf2018v2,lgbm,0.05,selector_v2,105000,0.5147521479986517,0.6418044648231326,,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.31513833098244853,0.9748192800028174,cv3,,92569,
42,nfbotv2,nf2018v2,lgbm,0.1,selector_v2,210000,0.5147521479986517,0.6418044648231326,,0.5738996217887473,0.4811027551865337,0.4281378593107035,0.4281378593107035,0.3144175354523602,1.0,0.3147586511609025,0.9753286031646131,cv3,,185138,
42,nfbotv2,nf2018v2,lgbm,0.0001,al_iterative,210,0.84346046563696,0.9408786345336201,0.7249104536854143,0.9022333153104722,0.00015312893456290196,0.05015558144945822,0.050907411786503064,0.7966419974452045,0.01743600896255777,,,,,199,1
42,nfbotv2,nf2018v2,lgbm,0.0001,insomnia,50210,0.5147861758342018,0.6418518022854319,0.3144276734468875,0.8516294637664885,0.4810403693243044,0.42805714466552747,0.42806530031598156,0.6474878780469946,0.9999999979882148,,,,50000,205,8
42,nfbotv2,nf2018v2,lgbm,0.001,al_iterative,2100,0.9835735367061078,0.9932255546595457,0.9676713495283384,0.9754012219823165,5.6714420208482205e-06,0.0067039177628884054,0.006749240622501094,0.9676713495283384,0.9535502575668895,,,,,1138,4
42,nfbotv2,nf2018v2,lgbm,0.001,insomnia,52100,0.5147446006383152,0.6418063005960802,0.3143691730817658,0.8759574385682589,0.481091412302492,0.42811635322404323,0.42810549571934575,0.735384458551817,0.9999999996114766,,,,50000,2083,6
42,nfbotv2,nfunswv2,lgbm,0.0001,selector_v2,144,0.15085299477322778,0.24891518145910146,,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,0.27993192950341206,0.8717152353914989,cv3,,134,
42,nfbotv2,nfunswv2,lgbm,0.0001,finetune,250144,0.15085299477322778,0.24891518145910146,-0.17121793786786604,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,,,,,134,2
42,nfbotv2,nfunswv2,lgbm,0.0001,iw_augment,250144,0.8797914638487006,0.9823753784556564,0.7596968613792898,0.8718415823489636,0.009888693736294573,0.016275633009264105,0.01527085567977166,0.8017683872374937,0.01255418521235733,,,,,134,14
42,nfbotv2,nfunswv2,lgbm,0.001,selector_v2,1392,0.15085299477322778,0.24891518145910146,,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,0.21653841554436723,0.848410526924862,cv3,,1338,
42,nfbotv2,nfunswv2,lgbm,0.001,finetune,251392,0.15085299477322778,0.24891518145910146,-0.17121793786786604,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,,,,,1338,1
42,nfbotv2,nfunswv2,lgbm,0.001,iw_augment,251392,0.9338800492927368,0.9902363134006825,0.8682105015844104,0.9407621632433276,0.00639673252200663,0.0087994549960692,0.00830420569065642,0.8734589939916103,0.08464381984552517,,,,,1338,15
42,nfbotv2,nfunswv2,lgbm,0.01,selector_v2,13907,0.15085299477322778,0.24891518145910146,,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,0.17448153050661164,0.9288510975947402,cv3,,13382,
42,nfbotv2,nfunswv2,lgbm,0.01,finetune,263907,0.15085299477322778,0.24891518145910146,-0.17121793786786604,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,,,,,13382,1
42,nfbotv2,nfunswv2,lgbm,0.01,iw_augment,263907,0.96618396550444,0.9950432430226085,0.9324968939643277,0.9824812258641099,0.003232142671558184,0.00418548904574488,0.0034860255042454156,0.9369300480954654,0.2455516027042406,,,,,13382,16
42,nfbotv2,nfunswv2,lgbm,0.05,selector_v2,69537,0.15085299477322778,0.24891518145910146,,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,0.17743429514698178,0.9413234193205957,cv3,,66908,
42,nfbotv2,nfunswv2,lgbm,0.1,selector_v2,139072,0.15085299477322778,0.24891518145910146,,0.49070293809768867,0.8498092931896364,0.8358949999034266,0.8358949999517131,0.0,inf,0.17707191320797147,0.9487979370298759,cv3,,133817,
42,nfbotv2,nfunswv2,lgbm,0.0001,al_iterative,138,0.8776639592389068,0.98266226092491,0.7566484293516409,0.8702646381918996,0.006677336548154769,0.015455377607341544,0.014132126815361544,0.7749015501811479,0.10689450145804395,,,,,91,2
42,nfbotv2,nfunswv2,lgbm,0.0001,insomnia,50139,0.15087606939053602,0.2490180107966041,-0.17154321598770414,0.48286342890483264,0.8497313476268175,0.8357056429291945,0.8357013485056831,0.062183521974947906,3.361679902813887e-08,,,,50000,119,5
42,nfbotv2,nfunswv2,lgbm,0.001,al_iterative,1389,0.9631933227842508,0.9946157623242505,0.9264571719038199,0.9764291657358911,0.0032841063801041354,0.004701702563741961,0.004261194164724662,0.9309352082092572,0.007596114676896721,,,,,769,4
42,nfbotv2,nfunswv2,lgbm,0.001,insomnia,51391,0.15248463666822157,0.2493124768750556,-0.15354770138484225,0.484948020018374,0.849814489560491,0.8326988422709198,0.8327990338797394,0.0784314617491792,2.059405559944957e-05,,,,50000,1225,8
42,nfbotv2,nftonv2,lgbm,0.0001,selector_v2,213,0.476588565426033,0.5731202806622735,,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,0.07955427355545507,0.8436747689238814,cv3,,58,
42,nfbotv2,nftonv2,lgbm,0.0001,finetune,250213,0.476588565426033,0.5731202806622735,-0.04465229665094351,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,,,,,58,2
42,nfbotv2,nftonv2,lgbm,0.0001,iw_augment,250213,0.9351703180720008,0.9487452043228567,0.8707225234885145,0.9716151580059419,0.11353600233568117,0.04339828684222258,0.040706966083858334,0.8810365766133998,0.9580801437234762,,,,,58,16
42,nfbotv2,nftonv2,lgbm,0.001,selector_v2,2100,0.476588565426033,0.5731202806622735,,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,0.04459333532137998,0.9289197669682926,cv3,,575,
42,nfbotv2,nftonv2,lgbm,0.001,finetune,252100,0.476588565426033,0.5731202806622735,-0.04465229665094351,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,,,,,575,2
42,nfbotv2,nftonv2,lgbm,0.001,iw_augment,252100,0.9623745009139136,0.9702504688570275,0.9251340217198267,0.9919646670921004,0.07428561001423306,0.025177162558960776,0.0225804303849308,0.9256931443231889,0.0930093551218484,,,,,575,16
42,nfbotv2,nftonv2,lgbm,0.01,selector_v2,21000,0.476588565426033,0.5731202806622735,,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,0.03788336124978465,0.9655493210946151,cv3,,5754,
42,nfbotv2,nftonv2,lgbm,0.01,finetune,271000,0.476588565426033,0.5731202806622735,-0.04465229665094351,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,,,,,5754,3
42,nfbotv2,nftonv2,lgbm,0.01,iw_augment,271000,0.9829158813506342,0.9864476581808389,0.9659234400539147,0.9972341038276187,0.034524287434765155,0.010919831879828513,0.004390852682961167,0.9660505204538287,0.5063843526448015,,,,,5754,15
42,nfbotv2,nftonv2,lgbm,0.05,selector_v2,105000,0.476588565426033,0.5731202806622735,,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,0.045288679897181924,0.9766571986917038,cv3,,28771,
42,nfbotv2,nftonv2,lgbm,0.1,selector_v2,210000,0.476588565426033,0.5731202806622735,,0.49129693399372787,0.7159045290317871,0.4362621777819054,0.4362621795460946,0.0,inf,0.04363211323652367,0.9798412917889757,cv3,,57542,
42,nfbotv2,nftonv2,lgbm,0.0001,al_iterative,210,0.9300795405555662,0.9451070583519559,0.861853221025085,0.9595196931447438,0.14169190905441406,0.050093904745996384,0.046402535088380624,0.8645193724249155,0.5902045685036241,,,,,70,2
42,nfbotv2,nftonv2,lgbm,0.0001,insomnia,50210,0.47726571783798855,0.5736867231319963,-0.04329942795854478,0.6317022048602225,0.7149374110433926,0.4317471865072177,0.43290842462459794,0.2684837747032428,0.00032651864557549967,,,,50000,43,7
42,nfbotv2,nftonv2,lgbm,0.001,al_iterative,2100,0.9788854690330082,0.9832515450548756,0.9578661039526816,0.9927005699651301,0.04054596547571256,0.01438007090252625,0.008692201232622834,0.9579944872495098,0.4339202785855692,,,,,932,5
42,nfbotv2,nftonv2,lgbm,0.001,insomnia,52100,0.4774163821361,0.5739973733202997,-0.043073845373421765,0.6769203809732276,0.7155395788474873,0.3847034015106159,0.40638496924082324,0.4479379376160699,0.007717659052182516,,,,50000,497,6
42,nfbotv2,nf2018v2,mlp,0.0001,selector_v2,217,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.727030129095126,0.7984251474971643,cv3,,185,
42,nfbotv2,nf2018v2,mlp,0.0001,finetune,250217,0.7467734839619048,0.8861731217727274,0.5030824763250111,0.7978586423004594,0.09267703406268078,0.09672406085239721,0.07095879651580661,0.6795881136572156,0.9982794905645498,,,,,185,1
42,nfbotv2,nf2018v2,mlp,0.0001,iw_augment,250217,0.9108832362693431,0.9614466284067117,0.825154690957375,0.8611307903810548,0.03383582309638049,0.03681330341129671,0.02888809564571122,0.8380942962781919,0.678673858536781,,,,,185,55
42,nfbotv2,nf2018v2,mlp,0.001,selector_v2,2102,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.6002879001660243,0.9283160441955144,cv3,,1851,
42,nfbotv2,nf2018v2,mlp,0.001,finetune,252102,0.858030022817428,0.944645412095764,0.7318217095089975,0.8927384911349951,0.008552534567439117,0.043494911270818996,0.03354209830931351,0.7452406229258918,0.12736152094261324,,,,,1851,1
42,nfbotv2,nf2018v2,mlp,0.001,iw_augment,252102,0.9523279653027397,0.9800006403929514,0.9047282082039529,0.9635286734266528,0.012891187713388007,0.016785598366683294,0.0065498497851622615,0.9311742830710518,0.8254807324562933,,,,,1851,36
42,nfbotv2,nf2018v2,mlp,0.01,selector_v2,21001,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5734020209893675,0.9383997410406345,cv3,,18514,
42,nfbotv2,nf2018v2,mlp,0.01,finetune,271001,0.9645350266932317,0.9853311078573607,0.929362584784032,0.9760224089641717,0.005348169825659872,0.011840637766808031,0.008265068214988004,0.9374670789462495,0.3456218132017135,,,,,18514,1
42,nfbotv2,nf2018v2,mlp,0.01,iw_augment,271001,0.9795410387989842,0.9915239426867434,0.9592850868092507,0.9791241806382058,0.0023820056487562527,0.007768715023366884,0.0024520983057533226,0.9641246815836995,0.8458794868059322,,,,,18514,52
42,nfbotv2,nf2018v2,mlp,0.05,selector_v2,105000,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5657617037546759,0.9690198635218858,cv3,,92569,
42,nfbotv2,nf2018v2,mlp,0.1,selector_v2,210000,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919933,0.19742045010747936,0.561227118132872,0.9981380012450497,0.5604555839526817,0.9697814992506558,cv3,,185138,
42,nfbotv2,nf2018v2,mlp,0.0001,al_iterative,210,0.9052217030914332,0.9626788714197512,0.8226437810753271,0.8850079476938129,0.0022005195040891096,0.031271026717371204,0.03092293164360037,0.8664336624862946,0.1409208196661134,,,,,131,1
42,nfbotv2,nf2018v2,mlp,0.0001,insomnia,50210,0.6711302564774402,0.8176653760738409,0.4362271632273802,0.7863071468048171,0.2246911899819648,0.2052327320848438,0.19485698061031076,0.6660710809212727,0.9999965144724177,,,,50000,131,19
42,nfbotv2,nf2018v2,mlp,0.001,al_iterative,2100,0.9655540157391715,0.9859638139298761,0.9331784535784599,0.9500652895444486,0.00031192931114665213,0.013024998911409423,0.010799979077786187,0.9376764807861012,0.1475781005907185,,,,,1798,9
42,nfbotv2,nf2018v2,mlp,0.001,insomnia,52100,0.6919933741220275,0.8355594623611123,0.4597059775030664,0.8189941900442692,0.19601070768253537,0.18434063632269249,0.17570573871587514,0.6800497508271734,0.9999909094227711,,,,50000,1352,16
42,nfbotv2,nfunswv2,mlp,0.0001,selector_v2,144,0.3392449503822177,0.5742041727384767,,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.22759574777964303,0.7908351786510934,cv3,,134,
42,nfbotv2,nfunswv2,mlp,0.0001,finetune,250144,0.732200694183584,0.9641387534031499,0.47506986500121806,0.6595400070284038,0.01052265098055518,0.030953083002941594,0.028028299331607685,0.5001036183817695,0.8360092505506761,,,,,134,1
42,nfbotv2,nfunswv2,mlp,0.0001,iw_augment,250144,0.7930723464277297,0.9715661059485584,0.5917569496741709,0.7001783110321091,0.009384645763398843,0.025501050809141744,0.022249641415843287,0.5964553377632503,0.249477240537812,,,,,134,44
42,nfbotv2,nfunswv2,mlp,0.001,selector_v2,1392,0.3392449503822177,0.5742041727384767,,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.10518151426122994,0.7908960655068893,cv3,,1338,
42,nfbotv2,nfunswv2,mlp,0.001,finetune,251392,0.7328076449922725,0.9661145050621917,0.5038799194326379,0.6705305892203217,0.004494860789224805,0.027580612000410752,0.025996589494610985,0.5493324401440135,0.08045355639422846,,,,,1338,1
42,nfbotv2,nfunswv2,mlp,0.001,iw_augment,251392,0.9005159162247351,0.9850764247958704,0.802701286740181,0.858420838267508,0.010553829205682751,0.013009186555579075,0.0065016227245435956,0.8032291714698927,0.5062605431996148,,,,,1338,54
42,nfbotv2,nfunswv2,mlp,0.01,selector_v2,13907,0.3392449503822177,0.5742041727384767,,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.10130638119509763,0.7661062013611503,cv3,,13382,
42,nfbotv2,nfunswv2,mlp,0.01,finetune,263907,0.81902470203501,0.9761736397410546,0.6602434820335541,0.8123382675262056,0.003310088234377111,0.019524951904080646,0.017632478737536254,0.7113964542209618,0.057224463842936946,,,,,13382,1
42,nfbotv2,nfunswv2,mlp,0.01,iw_augment,263907,0.9506445658347675,0.9927381015151301,0.9015625371569614,0.960357834756974,0.0047650720736637535,0.005791193152795291,0.0020023417822649945,0.9088313149761506,0.1341147444904665,,,,,13382,64
42,nfbotv2,nfunswv2,mlp,0.05,selector_v2,69537,0.3392449503822177,0.5742041727384767,,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.09685658077158288,0.9224710425152045,cv3,,66908,
42,nfbotv2,nfunswv2,mlp,0.1,selector_v2,139072,0.3392449503822177,0.5742041727384767,,0.501142850152098,0.5730245996196257,0.537989000158095,0.5259057400960839,0.059726071539042566,0.9591308991866679,0.0979582757655307,0.9347929757005539,cv3,,133817,
42,nfbotv2,nfunswv2,mlp,0.0001,al_iterative,138,0.8306596432898654,0.9775903835373418,0.6814659786628882,0.849650734698792,0.003102233400193305,0.018439158670655816,0.01766773341459467,0.729494526761835,0.04779584834812285,,,,,70,1
42,nfbotv2,nfunswv2,mlp,0.0001,insomnia,50139,0.3592033438979493,0.6061189489020462,0.06577205874037102,0.5007585192087239,0.5388896394757902,0.5244925080167029,0.5180051660939258,0.12389524030098631,0.0004489145019683259,,,,50000,137,16
42,nfbotv2,nfunswv2,mlp,0.001,al_iterative,1389,0.9289896581285575,0.9897058462410826,0.8580018088648846,0.9125302842630221,0.005061265212375677,0.008862373572980968,0.003253795528229535,0.8587028762684015,0.4904711983677884,,,,,757,2
42,nfbotv2,nfunswv2,mlp,0.001,insomnia,51391,0.35956026056011303,0.6097632605317664,0.05548664620182951,0.5010376743859278,0.5341141746604172,0.5196746611836391,0.5125968911339482,0.12654794962387375,0.00031421327136771365,,,,50000,1362,15
42,nfbotv2,nftonv2,mlp,0.0001,selector_v2,213,0.2619149287455506,0.2648305869427609,,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.36616600945502314,0.6409580430424441,cv3,,58,
42,nfbotv2,nftonv2,mlp,0.0001,finetune,250213,0.5160276061515436,0.6355906754810052,0.04591470614410285,0.5258133642030975,0.7919236524214445,0.30714298560686926,0.28000617556738583,0.17542546891339236,0.9775469416903635,,,,,58,1
42,nfbotv2,nftonv2,mlp,0.0001,iw_augment,250213,0.762190595491042,0.8007266481068975,0.5414475290379314,0.8064657943988195,0.20763840735739572,0.15658370030871363,0.061969479913439596,0.6006474328447852,0.16674144345311676,,,,,58,46
42,nfbotv2,nftonv2,mlp,0.001,selector_v2,2100,0.2619149287455506,0.2648305869427609,,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.36751775086188726,0.8965124836895993,cv3,,575,
42,nfbotv2,nftonv2,mlp,0.001,finetune,252100,0.7373749750112616,0.7866484086914152,0.4775038329396342,0.6939589685670249,0.32936754133060836,0.1756624203148635,0.08268900092376283,0.4776799022620357,0.5050768518683211,,,,,575,1
42,nfbotv2,nftonv2,mlp,0.001,iw_augment,252100,0.9311785911797955,0.9450499416477527,0.8624613213976066,0.9637126113658172,0.08959527024561148,0.04518285176907033,0.014174960599853334,0.8864475062532446,0.246841632021087,,,,,575,48
42,nfbotv2,nftonv2,mlp,0.01,selector_v2,21000,0.2619149287455506,0.2648305869427609,,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.362936614768523,0.9213493458190616,cv3,,5754,
42,nfbotv2,nftonv2,mlp,0.01,finetune,271000,0.9244022551084004,0.9408406133286829,0.8514139305254602,0.948257759218422,0.15915477537316156,0.05413387742448792,0.04346117429727823,0.853169568381944,0.5373393631896164,,,,,5754,1
42,nfbotv2,nftonv2,mlp,0.01,iw_augment,271000,0.9642613205811654,0.9716479950757783,0.9286090700401072,0.9892982033458878,0.061275135943943654,0.022054899205783355,0.008447360104276751,0.9290049154616282,0.4615752512236488,,,,,5754,51
42,nfbotv2,nftonv2,mlp,0.05,selector_v2,105000,0.2619149287455506,0.2648305869427609,,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.36406639732241425,0.9467083542416327,cv3,,28771,
42,nfbotv2,nftonv2,mlp,0.1,selector_v2,210000,0.2619149287455506,0.2648305869427609,,0.4356673872454617,0.5379183241487537,0.5743896445349268,0.5937231444764832,0.10718030657041332,9.346588589838707e-29,0.36420596887290974,0.9503915586738002,cv3,,57542,
42,nfbotv2,nftonv2,mlp,0.0001,al_iterative,210,0.8964545630477785,0.9176907202064732,0.792917969886784,0.8449591643678676,0.15329732491514908,0.07691062605208127,0.0603254920066645,0.8146007119349717,0.14638553570948698,,,,,89,1
