seed,source,target,model,budget,rt2_mcc,buffer_est,rt1_mcc,bo_mcc,ceiling_2s
44,nfunswv2,nftonv2,rf,0.0001,0.2829669526607314,0.397271480735488,0.2829669526607314,0.8582549089139448,0.3237285687419555
44,nfunswv2,nftonv2,rf,0.001,0.3237285687419555,0.3317612696398628,0.2862240152249504,0.9373076219232932,0.3237285687419555
44,nfunswv2,nftonv2,rf,0.01,0.3237285687419555,0.3237475803562377,0.2862240152249504,0.967201378846252,0.3237285687419555
44,nfunswv2,nftonv2,rf,0.05,0.3237285687419555,0.3236278755080679,0.2863581087200704,0.9794593192480884,0.3237285687419555
44,nfunswv2,nftonv2,rf,0.1,0.3237285687419555,0.3229870230481285,0.2863581087200704,0.9826258831098112,0.3237285687419555
44,nfunswv2,nfbotv2,rf,0.0001,0.194850412361112,0.7054211845550483,0.194850412361112,0.4428082783145933,0.3371523939891642
44,nfunswv2,nfbotv2,rf,0.001,0.3371523939891642,0.3790703682777278,0.3371523939891642,0.8318812760914426,0.3371523939891642
44,nfunswv2,nfbotv2,rf,0.01,0.3371523939891642,0.3454377360354112,0.3371523939891642,0.9182785358055447,0.3371523939891642
44,nfunswv2,nfbotv2,rf,0.05,0.3371523939891642,0.3306128741606289,0.3371523939891642,0.965428877479797,0.3371523939891642
44,nfunswv2,nfbotv2,rf,0.1,0.3371523939891642,0.3273140773638923,0.3371523939891642,0.9741352957622512,0.3371523939891642
44,nfunswv2,nf2018v2,lgbm,0.0001,0.216254634658587,0.2878510319386536,0.2236243085518633,0.9527411781822194,0.2462816979181404
44,nfunswv2,nf2018v2,lgbm,0.001,0.2462350378239719,0.2505668974360246,0.2175350671607757,0.9613612588863598,0.2462816979181404
44,nfunswv2,nf2018v2,lgbm,0.01,0.2461464227525802,0.2487511938866111,0.224776828364742,0.973087617635882,0.2462816979181404
44,nfunswv2,nf2018v2,lgbm,0.05,0.2462781376459135,0.2460009746416946,0.224776828364742,0.9761051425900694,0.2462816979181404
44,nfunswv2,nf2018v2,lgbm,0.1,0.2462781376459135,0.2467977498628922,0.224776828364742,0.9758577064723952,0.2462816979181404
44,nfunswv2,nftonv2,lgbm,0.0001,0.2302734431379196,0.2855803480097068,-0.1097580649446281,0.858805825453463,0.2597815793857909
44,nfunswv2,nftonv2,lgbm,0.001,0.2576881195693835,0.2587338499675382,0.0480023356176439,0.9393959920246616,0.2597815793857909
44,nfunswv2,nftonv2,lgbm,0.01,0.2597777844432959,0.2618754837959107,0.0534789378065609,0.9697498433514596,0.2597815793857909
44,nfunswv2,nftonv2,lgbm,0.05,0.2597645450799652,0.2600806692024875,0.0534789378065609,0.9801054989136068,0.2597815793857909
44,nfunswv2,nftonv2,lgbm,0.1,0.2597645450799652,0.2605027085138389,0.0528289349702194,0.981920584324826,0.2597815793857909
44,nfunswv2,nfbotv2,lgbm,0.0001,0.2683058255591111,1.0,0.2683058255591111,0.5245324577407761,0.4199338242727973
44,nfunswv2,nfbotv2,lgbm,0.001,0.4195600733443845,0.6265084140222761,0.4195600733443845,0.8125096623919034,0.4199338242727973
44,nfunswv2,nfbotv2,lgbm,0.01,0.4195600733443845,0.469797102696891,0.4195600733443845,0.5100312290579069,0.4199338242727973
44,nfunswv2,nfbotv2,lgbm,0.05,0.4199338242727973,0.404541626909243,0.4199338242727973,0.6841106362495549,0.4199338242727973
44,nfunswv2,nfbotv2,lgbm,0.1,0.4117309678001715,0.3992331501430573,0.4117309678001715,0.4492294871963703,0.4199338242727973
44,nfunswv2,nf2018v2,mlp,0.0001,0.2825964798943966,0.3580381428229789,0.1311318161765756,0.9224737429380716,0.2829447739386951
44,nfunswv2,nf2018v2,mlp,0.001,0.2825964798943966,0.2852352357482332,0.1311318161765756,0.919287252865938,0.2829447739386951
44,nfunswv2,nf2018v2,mlp,0.01,0.2828137989879401,0.2810271435387347,0.1311318161765756,0.9579442360917306,0.2829447739386951
44,nfunswv2,nf2018v2,mlp,0.05,0.2828449340818068,0.2839882215502056,0.1312512022596723,0.970111232411806,0.2829447739386951
44,nfunswv2,nf2018v2,mlp,0.1,0.2829342630060556,0.2832870779850122,0.131111484500844,0.9717230082654702,0.2829447739386951
44,nfunswv2,nftonv2,mlp,0.0001,0.145289832242323,0.215582880380506,0.145289832242323,0.7540987756885379,0.2161178499716657
44,nfunswv2,nftonv2,mlp,0.001,0.2147801024652243,0.2131598843479709,0.1757719971867334,0.9139482387511624,0.2161178499716657
44,nfunswv2,nftonv2,mlp,0.01,0.2158031453449047,0.2059466631003229,0.1765571807984588,0.9309965899380648,0.2161178499716657
44,nfunswv2,nftonv2,mlp,0.05,0.215672762688823,0.2119675527806196,0.1765745647794078,0.9425658494896744,0.2161178499716657
44,nfunswv2,nftonv2,mlp,0.1,0.2156760124753679,0.214174363820296,0.1767189022975756,0.9508943106312562,0.2161178499716657
44,nfunswv2,nfbotv2,mlp,0.0001,0.1939612304704203,1.0,0.1939612304704203,0.460536163617781,0.5236874106796309
44,nfunswv2,nfbotv2,mlp,0.001,0.3996593567665996,0.5765241057291646,0.3996593567665996,0.6649505975238665,0.5236874106796309
44,nfunswv2,nfbotv2,mlp,0.01,0.5161736778083702,0.5137008738929048,0.5161736778083702,0.6991905910108744,0.5236874106796309
44,nfunswv2,nfbotv2,mlp,0.05,0.5161736778083702,0.5226007455869639,0.5161736778083702,0.8181318958792537,0.5236874106796309
44,nfunswv2,nfbotv2,mlp,0.1,0.5236874106796309,0.5299349304173991,0.5236874106796309,0.9281686029790208,0.5236874106796309
44,nftonv2,nf2018v2,rf,0.0001,0.3369268237270292,0.3696977751138198,0.3369268237270292,0.9360309566298042,0.3369268237270292
44,nftonv2,nf2018v2,rf,0.001,0.3365038066289316,0.3370404741765994,0.3365038066289316,0.961503658455747,0.3369268237270292
44,nftonv2,nf2018v2,rf,0.01,0.3365038066289316,0.3304253768397786,0.3365038066289316,0.9729662026473438,0.3369268237270292
44,nftonv2,nf2018v2,rf,0.05,0.3365038066289316,0.3311777230975178,0.3365038066289316,0.976811933349486,0.3369268237270292
44,nftonv2,nf2018v2,rf,0.1,0.3365038066289316,0.3350365033555217,0.3365038066289316,0.977101873886685,0.3369268237270292
44,nftonv2,nfunswv2,rf,0.0001,0.1645223500566283,0.434433417644404,0.026399682394763,0.8736671584593595,0.2893490902509384
44,nftonv2,nfunswv2,rf,0.001,0.2893490902509384,0.3353227286163677,0.0944652136290859,0.9073692663287004,0.2893490902509384
44,nftonv2,nfunswv2,rf,0.01,0.2893490902509384,0.2880799651119394,0.1010427789857954,0.9390994878920595,0.2893490902509384
44,nftonv2,nfunswv2,rf,0.05,0.2893490902509384,0.28705419829573,0.1010427789857954,0.9477231574081642,0.2893490902509384
44,nftonv2,nfunswv2,rf,0.1,0.2893490902509384,0.2909281056797281,0.1018300825343971,0.9516132414787696,0.2893490902509384
44,nftonv2,nfbotv2,rf,0.0001,0.0100174672748677,0.0831947907049652,0.0100174672748677,0.4428082783145933,0.1038338074080616
44,nftonv2,nfbotv2,rf,0.001,0.0131610053125151,0.0554352311913464,0.0131610053125151,0.8318812760914426,0.1038338074080616
44,nftonv2,nfbotv2,rf,0.01,0.1038338074080616,0.1504466359517657,0.1038338074080616,0.9182785358055447,0.1038338074080616
44,nftonv2,nfbotv2,rf,0.05,0.1038338074080616,0.1345622803282379,0.1038338074080616,0.965428877479797,0.1038338074080616
44,nftonv2,nfbotv2,rf,0.1,0.1038338074080616,0.1386248819803065,0.1038338074080616,0.9741352957622512,0.1038338074080616
44,nftonv2,nf2018v2,lgbm,0.0001,0.378668423393984,0.41834399049908,0.3503764876896791,0.9527411781822194,0.4089072820757845
44,nftonv2,nf2018v2,lgbm,0.001,0.4080991478501683,0.4252610035257292,0.3503764876896791,0.9613612588863598,0.4089072820757845
44,nftonv2,nf2018v2,lgbm,0.01,0.4087439028205729,0.4049716930982435,0.3527133646687559,0.973087617635882,0.4089072820757845
44,nftonv2,nf2018v2,lgbm,0.05,0.4088114637474123,0.4073001654490502,0.3527133646687559,0.9761051425900694,0.4089072820757845
44,nftonv2,nf2018v2,lgbm,0.1,0.4087439028205729,0.4062080119179431,0.3523850461462882,0.9758577064723952,0.4089072820757845
44,nftonv2,nfunswv2,lgbm,0.0001,0.0574342757803537,0.5339535400938208,0.0371111166177139,0.7425957373689818,0.1259334538073263
44,nftonv2,nfunswv2,lgbm,0.001,0.1089378909394245,0.2313346466539342,0.0052504776508978,0.8870108199392052,0.1259334538073263
44,nftonv2,nfunswv2,lgbm,0.01,0.1259334538073263,0.1277065899373576,0.0496896238553554,0.9367309827229564,0.1259334538073263
44,nftonv2,nfunswv2,lgbm,0.05,0.1259334538073263,0.1167585783990553,0.0510552919258526,0.9466834576871216,0.1259334538073263
44,nftonv2,nfunswv2,lgbm,0.1,0.1259334538073263,0.1291107603682527,0.0508503964853526,0.948105806948922,0.1259334538073263
44,nftonv2,nfbotv2,lgbm,0.0001,0.0269631037044977,0.1191464100426685,0.0269631037044977,0.5245324577407761,0.1066351656556898
44,nftonv2,nfbotv2,lgbm,0.001,0.1066351656556898,0.3326978068575605,0.1066351656556898,0.8125096623919034,0.1066351656556898
44,nftonv2,nfbotv2,lgbm,0.01,0.1066351656556898,0.1842631334876165,0.1066351656556898,0.3840354737568537,0.1066351656556898
44,nftonv2,nfbotv2,lgbm,0.05,0.1066351656556898,0.1345622803282379,0.1066351656556898,0.5177393514392352,0.1066351656556898
44,nftonv2,nfbotv2,lgbm,0.1,0.1066351656556898,0.1187699812578037,0.1066351656556898,0.3148971206245248,0.1066351656556898
44,nftonv2,nf2018v2,mlp,0.0001,0.2548649498421679,0.3654258283647121,0.2548649498421679,0.9224737429380716,0.2904962354934551
44,nftonv2,nf2018v2,mlp,0.001,0.2897196289469362,0.3009013173604861,0.2897196289469362,0.919287252865938,0.2904962354934551
44,nftonv2,nf2018v2,mlp,0.01,0.2901760180855182,0.2893084258996815,0.2901760180855182,0.9579442360917306,0.2904962354934551
44,nftonv2,nf2018v2,mlp,0.05,0.2888248470740752,0.2882176176347658,0.2888248470740752,0.970111232411806,0.2904962354934551
44,nftonv2,nf2018v2,mlp,0.1,0.2887486288835795,0.2897767083379493,0.2887486288835795,0.9717230082654702,0.2904962354934551
44,nftonv2,nfunswv2,mlp,0.0001,0.0446266929158205,0.1833208554275638,0.0072819474520454,0.7175768879709301,0.0731547913777252
44,nftonv2,nfunswv2,mlp,0.001,0.0727733077158614,0.1067744103809117,-0.0021531666511126,0.8317739287007543,0.0731547913777252
44,nftonv2,nfunswv2,mlp,0.01,0.0720978652941494,0.0852725543790584,0.051132144253117,0.8485266286092937,0.0731547913777252
44,nftonv2,nfunswv2,mlp,0.05,0.07176837051117,0.0707854238428213,0.0519728501015181,0.9278734814862564,0.0731547913777252
44,nftonv2,nfunswv2,mlp,0.1,0.0717100091376676,0.0698408911573496,0.0520737472273661,0.9343919774460396,0.0731547913777252
44,nftonv2,nfbotv2,mlp,0.0001,0.0877403661868202,0.1449179802551119,-0.0882301804622653,0.460536163617781,0.1921379697124148
44,nftonv2,nfbotv2,mlp,0.001,0.1631983187879176,0.3326978068575605,0.1631983187879176,0.6649505975238665,0.1921379697124148
44,nftonv2,nfbotv2,mlp,0.01,0.1658456977263282,0.2127738062687576,0.1658456977263282,0.6991905910108744,0.1921379697124148
44,nftonv2,nfbotv2,mlp,0.05,0.1827935409601248,0.2330864673096263,0.1827935409601248,0.8181318958792537,0.1921379697124148
44,nftonv2,nfbotv2,mlp,0.1,0.1827935409601248,0.2205212882052989,0.1827935409601248,0.9281686029790208,0.1921379697124148
44,nfbotv2,nf2018v2,rf,0.0001,0.6405787022061478,0.5838706827942327,0.6405787022061478,0.9360309566298042,0.6409748709235347
44,nfbotv2,nf2018v2,rf,0.001,0.6405787022061478,0.6662921899961028,0.6405787022061478,0.961503658455747,0.6409748709235347
44,nfbotv2,nf2018v2,rf,0.01,0.6409748709235347,0.6405577137130544,0.6409748709235347,0.9729662026473438,0.6409748709235347
44,nfbotv2,nf2018v2,rf,0.05,0.6405787022061478,0.6444163517369464,0.6405787022061478,0.976811933349486,0.6409748709235347
44,nfbotv2,nf2018v2,rf,0.1,0.6409748709235347,0.6401277850798044,0.6409748709235347,0.977101873886685,0.6409748709235347
44,nfbotv2,nfunswv2,rf,0.0001,0.1961725875189587,0.3794975226401504,0.0506168561815464,0.8736671584593595,0.1961725875189587
44,nfbotv2,nfunswv2,rf,0.001,0.1961725875189587,0.2360060049268582,0.0506168561815464,0.9073692663287004,0.1961725875189587
44,nfbotv2,nfunswv2,rf,0.01,0.1961725875189587,0.2022764426745919,0.0506168561815464,0.9390994878920595,0.1961725875189587
44,nfbotv2,nfunswv2,rf,0.05,0.1961725875189587,0.1924201224607437,0.0506168561815464,0.9477231574081642,0.1961725875189587
44,nfbotv2,nfunswv2,rf,0.1,0.1961725875189587,0.1921424451353614,0.0506168561815464,0.9516132414787696,0.1961725875189587
44,nfbotv2,nftonv2,rf,0.0001,0.695064290805308,0.7041422389533972,0.1069278919784644,0.8582549089139448,0.695064290805308
44,nfbotv2,nftonv2,rf,0.001,0.695064290805308,0.7059284745741652,0.1069278919784644,0.9373076219232932,0.695064290805308
44,nfbotv2,nftonv2,rf,0.01,0.695064290805308,0.6993872557241984,0.1069278919784644,0.967201378846252,0.695064290805308
44,nfbotv2,nftonv2,rf,0.05,0.695064290805308,0.7000703949871265,0.1069278919784644,0.9794593192480884,0.695064290805308
44,nfbotv2,nftonv2,rf,0.1,0.695064290805308,0.7012442226044497,0.1069278919784644,0.9826258831098112,0.695064290805308
44,nfbotv2,nf2018v2,lgbm,0.0001,0.2367419783176058,0.290029298013209,0.3292117217116944,0.9527411781822194,0.2367419783176058
44,nfbotv2,nf2018v2,lgbm,0.001,0.2367419783176058,0.2413512618020693,0.3292117217116944,0.9613612588863598,0.2367419783176058
44,nfbotv2,nf2018v2,lgbm,0.01,0.2367419783176058,0.2403070365420382,0.3292117217116944,0.973087617635882,0.2367419783176058
44,nfbotv2,nf2018v2,lgbm,0.05,0.2367419783176058,0.2384433837831728,0.3292117217116944,0.9761051425900694,0.2367419783176058
44,nfbotv2,nf2018v2,lgbm,0.1,0.2367419783176058,0.2367482402685459,0.3292117217116944,0.9758577064723952,0.2367419783176058
44,nfbotv2,nfunswv2,lgbm,0.0001,0.0376304572690205,0.1402985074626865,0.0,0.7425957373689818,0.0377203809309063
44,nfbotv2,nfunswv2,lgbm,0.001,0.0376304572690205,0.0636701793311957,0.0,0.8870108199392052,0.0377203809309063
44,nfbotv2,nfunswv2,lgbm,0.01,0.0376304572690205,0.0495980657153294,0.0,0.9367309827229564,0.0377203809309063
44,nfbotv2,nfunswv2,lgbm,0.05,0.0376255271487029,0.0323088424831686,0.0,0.9466834576871216,0.0377203809309063
44,nfbotv2,nfunswv2,lgbm,0.1,0.0376255271487029,0.0359478270705783,0.0,0.948105806948922,0.0377203809309063
44,nfbotv2,nftonv2,lgbm,0.0001,0.1112215794329111,0.0362317218943002,0.2554579130261907,0.858805825453463,0.1112215794329111
44,nfbotv2,nftonv2,lgbm,0.001,0.1112215794329111,0.0985369445805822,0.2560516942986676,0.9393959920246616,0.1112215794329111
44,nfbotv2,nftonv2,lgbm,0.01,0.1112215794329111,0.1068500075568385,0.2560516942986676,0.9697498433514596,0.1112215794329111
44,nfbotv2,nftonv2,lgbm,0.05,0.1112215794329111,0.1135436234462657,0.256117235683551,0.9801054989136068,0.1112215794329111
44,nfbotv2,nftonv2,lgbm,0.1,0.1112215794329111,0.1124304460423615,0.2561945315635616,0.981920584324826,0.1112215794329111
44,nfbotv2,nf2018v2,mlp,0.0001,0.3958826188906296,0.4438193114095488,0.3958826188906296,0.9224737429380716,0.404738940083747
44,nfbotv2,nf2018v2,mlp,0.001,0.403475253751478,0.4023242276513408,0.403475253751478,0.919287252865938,0.404738940083747
44,nfbotv2,nf2018v2,mlp,0.01,0.4036290022087877,0.4068613421649998,0.4036290022087877,0.9579442360917306,0.404738940083747
44,nfbotv2,nf2018v2,mlp,0.05,0.403627027011974,0.4041238117113397,0.403627027011974,0.970111232411806,0.404738940083747
44,nfbotv2,nf2018v2,mlp,0.1,0.4044881443502507,0.4063482749007177,0.4044881443502507,0.9717230082654702,0.404738940083747
44,nfbotv2,nfunswv2,mlp,0.0001,0.1193895484573476,0.2462690838976572,0.02385975176183,0.7175768879709301,0.1238473512353528
44,nfbotv2,nfunswv2,mlp,0.001,0.1193895484573476,0.1406454889182567,0.0323513530653601,0.8317739287007543,0.1238473512353528
44,nfbotv2,nfunswv2,mlp,0.01,0.1237196763980158,0.1264540862398928,0.0475189218069168,0.8485266286092937,0.1238473512353528
44,nfbotv2,nfunswv2,mlp,0.05,0.1237343892783587,0.124281500819369,0.0470785499175073,0.9278734814862564,0.1238473512353528
44,nfbotv2,nfunswv2,mlp,0.1,0.1237343892783587,0.1226549881506782,0.047518287549247,0.9343919774460396,0.1238473512353528
44,nfbotv2,nftonv2,mlp,0.0001,0.1195656078726809,0.1591569553224766,0.1195656078726809,0.7540987756885379,0.1512452997174782
44,nfbotv2,nftonv2,mlp,0.001,0.1365812336916108,0.1541817580955571,0.1468567372749795,0.9139482387511624,0.1512452997174782
44,nfbotv2,nftonv2,mlp,0.01,0.1482390596001687,0.1527307966867661,0.1509115752025113,0.9309965899380648,0.1512452997174782
44,nfbotv2,nftonv2,mlp,0.05,0.1482058319292984,0.1501299595146141,0.1510090801660747,0.9425658494896744,0.1512452997174782
44,nfbotv2,nftonv2,mlp,0.1,0.148216295394664,0.1486104962190494,0.1510090801660747,0.9508943106312562,0.1512452997174782
