seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,orient,buffer_est,cv_est,n_benign_buf,fit_s
43,nfunswv2,nf2018v2,lgbm,0.0001,rethreshold_2s,217,0.44694374481002797,0.774674325285531,0.5936226573933987,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,-1,0.5950287821267569,,185,
43,nfunswv2,nf2018v2,lgbm,0.0001,selector,217,0.44694374481002797,0.774674325285531,,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,0,0.5950287821267569,0.870595818484898,185,
43,nfunswv2,nf2018v2,lgbm,0.001,rethreshold_2s,2102,0.44694374481002797,0.774674325285531,0.5972423689878505,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,-1,0.59966868296032,,1851,
43,nfunswv2,nf2018v2,lgbm,0.001,selector,2102,0.44694374481002797,0.774674325285531,,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,0,0.59966868296032,0.9680228791841444,1851,
43,nfunswv2,nf2018v2,lgbm,0.01,rethreshold_2s,21001,0.44694374481002797,0.774674325285531,0.5972965004164605,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,-1,0.596967531709197,,18514,
43,nfunswv2,nf2018v2,lgbm,0.01,selector,21001,0.44694374481002797,0.774674325285531,,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,0,0.596967531709197,0.9742589339324438,18514,
43,nfunswv2,nf2018v2,lgbm,0.05,rethreshold_2s,105000,0.44694374481002797,0.774674325285531,0.5972093020501267,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,-1,0.5998898751540425,,92569,
43,nfunswv2,nf2018v2,lgbm,0.05,selector,105000,0.44694374481002797,0.774674325285531,,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,0,0.5998898751540425,0.9762556387914786,92569,
43,nfunswv2,nf2018v2,lgbm,0.1,rethreshold_2s,210000,0.44694374481002797,0.774674325285531,0.5973850786312048,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,-1,0.5993110166527952,,185138,
43,nfunswv2,nf2018v2,lgbm,0.1,selector,210000,0.44694374481002797,0.774674325285531,,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.05668448951164967,0.9898604296804467,0,0.5993110166527952,0.9755601251077106,185138,
43,nfunswv2,nf2018v2,lgbm,0.0001,acq_uncertainty,210,0.46853899442765923,0.8261331950887618,0.0,0.5,0.0,0.11839440802795986,0.11839440802795986,0.0,inf,,,,210,0
